y;x
60.26694;18.35116
57.15431;18.35593
58.08807;14.80327
58.89757;16.60142
57.92894;13.11955
56.13345;13.94515
59.65313;17.41742
57.81573;18.90748
52;20
53.25189;0.17365
51.83628;-8.50783
51.7357;-9.66491
54.19475;-6.08556
49.935;5.253
49.67;5.678
50.28;4.474
50.404;5.037
53.45286;-9.95012
54.22476;-8.91247
53.76664;-6.45612
52.0489;-7.84768
52.12415;-7.4605
41.4167;48.5
60.06233;6.14195
59.82576;22.37453
60.14607;21.50075
60.21781;22.90918
49.65;6.22
50.09;6.13
50.3401;16.6614
42.1;-5.1
38.1;-2.1
42.1;0.1
41.1;-3.1
41.1;-8.1
42.1;-6.1
42.1;-4.1
42.1;-0.9
42.1;0.9
40.1;-3.1
41.1;2.1
41.1;-5.1
59.89752;10.88578
60.71012;8.97252
59.83173;9.53369
59.18955;8.10738
59.55753;5.7797
60.59758;4.88999
61.89266;5.63941
61.95783;6.13791
61.59367;5.13583
60.5545;6.90281
59.87428;11.22392
60.86593;5.97239
60.63943;6.53699
59.04359;10.17641
50.147;5.649
49.33307;5.881
48.81299;5.16252
49.44029;5.26761
49.22985;6.28603
48.7499;7.06524
48.20163;6.07067
48.8939;5.50836
48.65511;5.96872
48.25905;6.9516
60.22731;11.91462
60.30581;10.40101
61.17048;8.45255
62.24268;7.4387
62.93409;7.21717
65.35906;12.23547
53.2631;23.5906
51.1;14.75
51.49028;11.14861
46.5;10.33333
51.05444;13.73917
51.105;14.36
56.25539;10.33896
55.01598;8.97732
55.99824;9.78366
55.41363;11.74572
55.82174;12.44942
56.29146;9.33739
55.39602;12.20977
56.88053;9.59411
55.12789;10.23582
55.746;9.4172
54.7335;11.82155
56.84131;10.23664
55.22102;9.39943
54.74142;10.6936
56.04202;12.10329
55.37278;9.87674
55.34001;10.69055
56.62322;8.68335
56.88887;9.08025
56.19392;10.68857
56.38557;9.99653
59.3476;16.5592
59.0781;17.018
59.0782;17.3885
56.7519;16.683
59.1863;18.1866
59.0263;16.1617
59.4446;16.8928
59.7427;18.3226
59.06;15.3431
56.8187;13.0087
58.6949;17.0772
58.4331;16.394
56.3482;16.4109
59.6836;16.2769
56.6988;14.5141
59.6431;13.6331
57.2116;16.9431
57.7699;18.4574
57.5082;11.9335
50.14;7.72861
52.38186;-3.0065
53.16713;-3.87011
58.0431;12.3563
57.2598;12.9389
57.4198;13.2811
58.6022;14.1943
57.3479;12.5731
58.1489;13.8208
58.6074;13.1099
58.5593;13.7083
59.4092;15.5131
56.0534;14.5652
56.9494;12.3689
58.904;14.968
58.5232;12.2853
58.0094;15.6064
57.9965;15.9501
47.65;13.5833
48.2244;13.3606
48.4303;14.4964
58.2663;14.2595
60.154;17.8139
56.4248;15.2932
56.2849;15.8071
59.5498;17.7927
58.3504;15.9742
59.8853;19.0635
58.5399;15.6268
56.4355;12.7061
58.0599;15.1667
56.4401;13.4137
55.5111;12.9856
58.7126;17.4621
43.16;-3.86
41.81;-1.91
42.27;-3.12
43.42;-7.14
41.73;2.63
42.5;0.2
42.9;-9
45.7095;0.62179
46.1795;1.89808
48.23146;-2.18865
42.9;-2.51
61.33068;25.41859
60.12167;21.94827
54.96538;12.50774
55.41967;-3.50102
50.38333;8.06667
53.4485;14.2482
53.3485;12.7484
58.51341;5.80233
62.1313;5.15721
47.58757;11.05628
53.76;9.58
52.36;13.08
50.26;6.58
47.56;10.08
49.56;10.75
53.66;8.58
53.16;7.92
52.86;9.75
52.56;13.92
51.66;7.42
48.3537;3.40973
57.31114;-3.07915
57.00072;-5.37579
55.33898;-2.07884
57.75098;-7.12786
58.45238;-4.82798
53.72175;-7.16673
56.76489;-3.71791
53.44462;-9.58045
55.36771;-5.86685
53.2632;-3.42443
56.29876;-4.66683
53.72443;-8.22727
50.8258;0.05901
52.89515;0.00706
38.61;-90.26
41.77;43.54
38.64;-0.59
57.13389;-2.74352
60.45782;-1.36363
44.0388;-123.1657
41.3;46.75
63.55093;8.58651
48.63626;20.82453
60.61972;11.98563
60.40212;9.47948
64.57517;10.95309
62.92483;8.55534
49.2483;4.6955
47.85789;6.84813
47.49604;19.03888
54.43854;9.86378
52.50888;9.45273
51.69449;9.98721
58.19676;11.92169
60.80743;9.62486
61.5806;4.75873
59.41098;5.3655
59.99615;8.79385
59.42047;8.45374
58.42584;7.75725
39.1;-5.1
41.1;-7.1
36.1;-3.1
41.1;-2.1
40.1;0.1
58.46682;6.79566
40.21455;-0.35608
38.946;-105.289
56.9238;16.1773
59.1503;14.5598
55.8689;13.4769
43.41;-5.1
48.0113;1.29232
57.4268;18.836
60.2845;16.8863
60.3296;15.0671
56.60612;-6.48193
58.30754;-6.69552
54.98186;-7.60948
51.71896;-4.38894
54.62113;-8.69671
54.25669;-9.30441
52.37153;-9.10132
52.64515;-7.48286
55.15486;-6.66644
56.82973;-5.0324
56.77454;-2.7364
40.77;44.83
58.46566;-4.14305
55.93618;-4.80201
56.84694;-4.21366
61.4718;16.4181
62.99103;10.5198
62.95032;9.77692
65.43785;12.82215
47.8912;3.24275
55.70369;13.92108
61.87813;7.28685
53.2633;21.6866
53.5029;20.65604
59.52789;7.96443
59.45072;9.34249
66.18835;12.19912
42.1;-8.1
39.1;-7.1
59.69039;11.81449
60.89364;21.67865
50.66667;13.81667
46.86182;13.32586
49.09482;8.08178
52.79712;5.7801
52.36388;4.61643
46.72622;-1.51985
48.69508;-3.73359
45.72929;1.90705
40.34;-5.82
41.26;0.97
42.35;-1.54
42.61;1.29
42.36;-2.51
57.5587;-4.5911
52.72562;-0.74125
47.38395;6.77896
61.04365;26.83955
60.54578;26.90583
60.4043;26.22584
45.94065;6.80909
52.66;7.58
51.46;11.58
51.16;8.92
54.46;9.25
51.86;13.75
48.96;11.25
48.16;10.58
47.76;12.75
50.76;11.08
49.86;9.25
48.16;12.75
47.56;10.42
53.06;13.92
52.46;8.42
51.86;12.75
51.06;11.75
50.36;7.25
49.26;11.75
55.27394;14.75689
57.43971;10.42235
58.9772;17.8267
59.5712;14.9992
59.7956;14.5378
59.0494;12.4772
57.1445;14.1736
43.0697;-1.3297
43.38;-0.84
53.12666;6.23687
48.83;-122.56833
52.20866;-10.20738
59;26
40.35;-0.76
42.24;-0.33
59.20113;10.56705
47.94644;-4.17618
47.806;-3.4867
63.83955;11.13809
51.26;10.08
52.16;14.42
47.66;12.08
50.76;9.42
50.06;10.75
49.16;7.08
47.66;7.92
52.06;10.92
50.66;13.42
50.46;12.42
52.40776;9.81843
49.04933;7.43662
41.8515;46.28768
50.443;16.255
57.046;-2.24725
38.65;-7.16
57.19252;-4.89652
57.20035;-7.38272
60.59401;17.55535
64.94781;11.10447
37.89;-1.595
37.1;-2.1
41.1;-6.1
61.62796;6.6418
55.64616;11.31913
45.28419;3.19133
60.45736;22.53326
52.97959;-4.30893
63.1024;18.5021
57.3396;16.2575
60.1497;17.2575
57.0414;15.3697
37.93956;-4.89035
50.583;3.585
55.71582;-6.21989
54.88352;-3.70631
58.26068;-5.32432
39.1;-4.1
40.1;-4.1
38.1;-8.1
63.67044;9.04888
64.9651;12.29741
59.27107;7.4283
59.23199;13.10712
59.39007;12.214
66.39974;13.10497
60.96083;5.11411
53.33659;5.85775
50.64295;11.96737
47.60122;-122.18643
48.41639;9.92278
51.07516;2.54957
37.92;-6.83
61.87555;28.89671
51.06;7.92
52.36;8.92
49.36;10.25
49.06;13.08
58.2689;16.8283
59.8973;15.5619
58.124;11.5658
60.5113;16.4231
45.79625;12.01904
63.71998;11.55854
62.36048;7.93575
49.974;4.836
56.93046;-4.54737
57.35945;-5.4087
52.28567;-8.51295
56.59103;-3.2214
60.83121;7.43661
49.59539;22.63837
61.13647;11.39146
61.07993;4.70534
47.38334;8.55
44.02768;7.5766
61.70313;21.79523
52.66;7.92
51.26;6.42
60.35935;25.63811
60.869;21.19391
60.90322;26.35203
42.6;-6.31
41.97;-6.7
42.8;-3.85
40.82;-3.94
54.24758;-0.23485
37;-5
57.516;14.5363
60.80329;23.31181
64.25312;12.39474
51.46;13.75
53.66;6.92
49.76;10.25
47.56802;-0.65884
41.91;-2.63
43.02;-0.73
54.61794;-7.58975
62;15
57.60854;-6.10211
40.1;-8.1
61.1379;8.92108
51.40056;15.18333
60.8379;15.6613
59.2043;18.847
53.53958;-9.1314
37.31;-4.47
58.83793;-3.12623
38;-3
46.66829;11.15112
62.7855;22.8314
58.62678;8.17204
60.77718;11.46991
42.1;-7.1
52.56;10.25
54.36;10.92
53.96;9.92
48.86;10.08
48.16;8.42
61.38361;22.97309
48.36577;-3.14948
46.84306;-122.43528
58.8941;15.7158
37.95031;-5.72135
47.11333;15.54472
50.26;9.58
46.77639;-71.28056
40.19;-1.82
48.9775;-1.57885
43.66667;-123.8
49;-122
64.2738;10.60028
37.1;-6.1
42.72;-8.26
40.1;0.9
58.54922;-4.49195
54.25084;-9.76458
60.40982;5.78118
48.68455;16.86832
61.0167;8.07504
65.03946;11.83781
61.2615;29.05624
60.70852;24.89065
49.56;12.42
54.46;12.58
48.01084;-4.58903
60.1198;18.699
59.19853;-2.96298
52.8579;23.8064
37;-4
39.78016;-1.19008
42.27;3.12
42.61;-0.92
41.99444;24.85722
49.16;10.75
50.06;11.42
61.71711;22.17199
42.3047;2.1993
42.1266;-7.4998
59.8347;16.7925
61.44691;6.08196
41.32;-4.63
44.5;34.16667
58.5873;7.2019
40.91667;38.5
39.98;-5.69
47.26025;-1.69727
47.19522;-1.03018
43.02;-5.44
40.87;40.93944
44.3;23.78333
38.93917;-76.93417
41.1;-0.1
60.7675;10.21149
60.18241;6.52836
67.85777;14.95711
57.46136;15.07043
47.03972;-122.92222
65.61924;11.81953
39.74;2.76
40.5821;-1.9248
47.76;8.42
58.969;11.9249
56.2029;14.9379
47.20514;9.53098
53.53007;-6.11469
61.26467;9.83971
46.6584;14.9336
34.03;-118.46
40.321;-4.571
52.53317;0.13797
46.58662;-0.33136
52.56;10.75
50.46;12.92
47.31365;6.11152
44.5647;-123.2608
57.91269;26.65248
58.5165;15.0453
62.8726;27.6745
60.5443;27.63466
58.017;25.92561
62.39782;6.17222
52.17475;-6.96289
-43.515;172.59179
59.0022;14.0834
46.834;12.746
51.72875;-10.09895
50.02338;-3.60561
54.76;8.42
-39.92304;175.03916
54.3484;13.7483
40.61972;20.78222
39.74;-2.41
45.26456;5.10411
46.95381;6.0908
59.9128;12.7988
56.97766;13.40974
44.47778;7.14528
41.28333;73.06667
53.61389;0.041
42.62;-2.14
40.22275;-6.70852
55.84658;10.60456
61.7176;17.0791
45.91467;3.06451
53.44;22.7327
56.05478;12.99285
41.61;0.47
49.08223;-1.17683
60.02413;20.44414
62.4269;17.1967
41.675;42.642
50.05;19.86667
53.65562;18.37013
61.50518;5.70167
38.13;-2.66
50.27;18.67
54.89622;11.35218
43.16;-7.76
49.20833;-122.98889
51.66667;-120.05
53.08324;-9.71645
59.01947;8.58932
39.1;-0.1
45.08454;0.90266
55.8115;8.80608
52.06;11.92
48.06;12.08
56.6027;14.0099
53.1383;23.1432
61.33787;24.67077
57.0734;14.9314
62.23578;5.63171
61.28199;7.60082
39.33;46.38
40.28;-3.47
62.03934;24.03422
63.94;19.1248
58.73132;6.24165
37.58497;-6.57977
62.72297;7.60158
36.1;-5.1
58.55969;11.36301
48.08333;14.13333
51.86;13.25
38.1;-0.1
49.56667;17.75
42.6533;12.4894
46.42065;5.80002
40.14215;-1.29789
46.51895;11.49917
60.0527;9.16914
52.79047;-4.74394
45.83333;22.15
45.221;13.838
45.9;10.83333
38.3;-4.37
49.10444;23.4875
-37.75322;175.25402
52.66;14.42
58.61587;11.70046
40.1;-7.1
50;-119
45.73267;-122.7655
48.05;15.66667
52.26;12.42
45.08333;24.16667
45.46917;14.28722
50.1;14.43333
62.58126;29.81842
63.10317;21.5952
53.9065;14.5423
56.56754;8.27133
57.1241;-3.73451
37.1;-0.1
36.1;-2.1
39.1;2.1
39.1;-1.1
60.01623;5.05082
62.67615;6.67697
42.45;-76.5
44.5;26.08333
58.02953;7.6525
66.05071;12.77539
45.8;25.5
46.66389;13.86667
39.63;-5.56
41.66639;24.41028
56.98357;8.52985
40.97556;21.99278
54.36;8.58
54.16;7.92
38.1;-9.1
47.8028;19.5858
36.66;-5.24
0;-99
43.21667;25.43306
48.42393;15.59051
38.85194;21.73806
39.91667;32.83333
49.51431;2.93098
41.512;1.3464
47.20833;-0.63436
51.17375;-4.64682
54.07995;-7.00676
47.17567;8.08748
40;45
49.61591;-1.35881
60.1328;16.2133
42.3373;13.2697
49.96;12.42
52.7;15.2
53.22143;5.47629
39.1;-2.1
47.26967;11.41351
54.33856;22.51147
38.1;-1.1
47.50105;-2.38397
46.30887;6.57457
60.55097;12.33155
38.27705;-3.71011
57.0876;13.7582
53.9642;21.08449
40.20278;20.15833
60.8001;15.0317
