Data publisher,Dataset,Dataset Rights,Collector name,Collector number,Field number,GUID,Date collected,Institution code,Collection code,Catalogue No,Basis of record,Image url,Last indexed,Identifier,Identification date,Scientific name,Author,Scientific name (interpreted),Kingdom,Phylum,Class,Order,Family,Genus,Country,Country (interpreted),Locality,County,Continent or Ocean,State/Province,Region,Publisher country,Latitude,Longitude,Coordinate precision,Cell id,Centi cell id,Min depth,Max depth,Max depth,Min altitude,Max altitude,Altitude precision,GBIF portal url,GBIF webservice url,
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33350,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.7,-5.01,7071,46254,79,,,,,,,http://data.gbif.org/occurrences/164924063,http://data.gbif.org/ws/rest/occurrence/get?key=164924063
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33351,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.79,-5.01,7071,46254,79,,,,,,,http://data.gbif.org/occurrences/164924064,http://data.gbif.org/ws/rest/occurrence/get?key=164924064
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33516,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.06,-5.22,7071,46254,7,,,,,,,http://data.gbif.org/occurrences/164924229,http://data.gbif.org/ws/rest/occurrence/get?key=164924229
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33501,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.16,-4.43,7071,46255,15,,,,,,,http://data.gbif.org/occurrences/164924214,http://data.gbif.org/ws/rest/occurrence/get?key=164924214
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33484,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.98,-4.44,7071,46255,95,,,,,,,http://data.gbif.org/occurrences/164924197,http://data.gbif.org/ws/rest/occurrence/get?key=164924197
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33505,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.25,-4.54,7071,46255,24,,,,,,,http://data.gbif.org/occurrences/164924218,http://data.gbif.org/ws/rest/occurrence/get?key=164924218
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33498,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.7,-4.78,7071,46255,72,,,,,,,http://data.gbif.org/occurrences/164924211,http://data.gbif.org/ws/rest/occurrence/get?key=164924211
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33346,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.79,-4.9,7071,46255,71,,,,,,,http://data.gbif.org/occurrences/164924059,http://data.gbif.org/ws/rest/occurrence/get?key=164924059
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33502,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.25,-4.43,7071,46255,25,,,,,,,http://data.gbif.org/occurrences/164924215,http://data.gbif.org/ws/rest/occurrence/get?key=164924215
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33326,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.43,-4.43,7071,46255,45,,,,,,,http://data.gbif.org/occurrences/164924039,http://data.gbif.org/ws/rest/occurrence/get?key=164924039
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33490,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.88,-4.56,7071,46255,84,,,,,,,http://data.gbif.org/occurrences/164924203,http://data.gbif.org/ws/rest/occurrence/get?key=164924203
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33511,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.07,-4.99,7071,46255,0,,,,,,,http://data.gbif.org/occurrences/164924224,http://data.gbif.org/ws/rest/occurrence/get?key=164924224
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33318,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-4.2,7071,46255,48,,,,,,,http://data.gbif.org/occurrences/164924031,http://data.gbif.org/ws/rest/occurrence/get?key=164924031
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33471,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-4.09,7071,46255,59,,,,,,,http://data.gbif.org/occurrences/164924184,http://data.gbif.org/ws/rest/occurrence/get?key=164924184
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33322,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.35,-4.32,7071,46255,36,,,,,,,http://data.gbif.org/occurrences/164924035,http://data.gbif.org/ws/rest/occurrence/get?key=164924035
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33474,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.98,-4.21,7071,46255,97,,,,,,,http://data.gbif.org/occurrences/164924187,http://data.gbif.org/ws/rest/occurrence/get?key=164924187
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33496,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.97,-4.67,7071,46255,93,,,,,,,http://data.gbif.org/occurrences/164924209,http://data.gbif.org/ws/rest/occurrence/get?key=164924209
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33339,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.61,-4.78,7071,46255,62,,,,,,,http://data.gbif.org/occurrences/164924052,http://data.gbif.org/ws/rest/occurrence/get?key=164924052
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33345,Observation,,2009-08-10 02:23:06.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.61,-4.9,7071,46255,61,,,,,,,http://data.gbif.org/occurrences/164924058,http://data.gbif.org/ws/rest/occurrence/get?key=164924058
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33317,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.35,-4.2,7071,46255,38,,,,,,,http://data.gbif.org/occurrences/164924030,http://data.gbif.org/ws/rest/occurrence/get?key=164924030
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33332,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.52,-4.66,7071,46255,53,,,,,,,http://data.gbif.org/occurrences/164924045,http://data.gbif.org/ws/rest/occurrence/get?key=164924045
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33323,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.44,-4.32,7071,46255,46,,,,,,,http://data.gbif.org/occurrences/164924036,http://data.gbif.org/ws/rest/occurrence/get?key=164924036
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33340,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.88,-4.79,7071,46255,82,,,,,,,http://data.gbif.org/occurrences/164924053,http://data.gbif.org/ws/rest/occurrence/get?key=164924053
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33478,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.98,-4.33,7071,46255,96,,,,,,,http://data.gbif.org/occurrences/164924191,http://data.gbif.org/ws/rest/occurrence/get?key=164924191
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33500,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.26,-4.31,7071,46255,26,,,,,,,http://data.gbif.org/occurrences/164924213,http://data.gbif.org/ws/rest/occurrence/get?key=164924213
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33483,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.7,-4.44,7071,46255,75,,,,,,,http://data.gbif.org/occurrences/164924196,http://data.gbif.org/ws/rest/occurrence/get?key=164924196
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33504,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.16,-4.54,7071,46255,14,,,,,,,http://data.gbif.org/occurrences/164924217,http://data.gbif.org/ws/rest/occurrence/get?key=164924217
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33329,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.52,-4.55,7071,46255,54,,,,,,,http://data.gbif.org/occurrences/164924042,http://data.gbif.org/ws/rest/occurrence/get?key=164924042
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33341,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.97,-4.79,7071,46255,92,,,,,,,http://data.gbif.org/occurrences/164924054,http://data.gbif.org/ws/rest/occurrence/get?key=164924054
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33470,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.44,-4.09,7071,46255,49,,,,,,,http://data.gbif.org/occurrences/164924183,http://data.gbif.org/ws/rest/occurrence/get?key=164924183
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33508,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.34,-4.77,7071,46255,32,,,,,,,http://data.gbif.org/occurrences/164924221,http://data.gbif.org/ws/rest/occurrence/get?key=164924221
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33316,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.17,-4.2,7071,46255,18,,,,,,,http://data.gbif.org/occurrences/164924029,http://data.gbif.org/ws/rest/occurrence/get?key=164924029
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33477,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.53,-4.32,7071,46255,56,,,,,,,http://data.gbif.org/occurrences/164924190,http://data.gbif.org/ws/rest/occurrence/get?key=164924190
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33499,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.17,-4.31,7071,46255,16,,,,,,,http://data.gbif.org/occurrences/164924212,http://data.gbif.org/ws/rest/occurrence/get?key=164924212
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33311,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.35,-4.09,7071,46255,39,,,,,,,http://data.gbif.org/occurrences/164924024,http://data.gbif.org/ws/rest/occurrence/get?key=164924024
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33491,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.97,-4.56,7071,46255,94,,,,,,,http://data.gbif.org/occurrences/164924204,http://data.gbif.org/ws/rest/occurrence/get?key=164924204
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33512,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.25,-5.0,7071,46255,20,,,,,,,http://data.gbif.org/occurrences/164924225,http://data.gbif.org/ws/rest/occurrence/get?key=164924225
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33507,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Córdoba,Southern Europe,Spain,38.07,-4.65,7071,46255,3,,,,,,,http://data.gbif.org/occurrences/164924220,http://data.gbif.org/ws/rest/occurrence/get?key=164924220
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33571,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.08,-4.08,7071,46255,9,,,,,,,http://data.gbif.org/occurrences/164924284,http://data.gbif.org/ws/rest/occurrence/get?key=164924284
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33473,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.89,-4.21,7071,46255,87,,,,,,,http://data.gbif.org/occurrences/164924186,http://data.gbif.org/ws/rest/occurrence/get?key=164924186
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33495,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.88,-4.67,7071,46255,83,,,,,,,http://data.gbif.org/occurrences/164924208,http://data.gbif.org/ws/rest/occurrence/get?key=164924208
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33328,Observation,,2009-08-10 02:23:05.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,,Southern Europe,Spain,38.43,-4.55,7071,46255,44,,,,,,,http://data.gbif.org/occurrences/164924041,http://data.gbif.org/ws/rest/occurrence/get?key=164924041
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33482,Observation,,2009-08-10 02:23:08.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.52,-4.43,7071,46255,55,,,,,,,http://data.gbif.org/occurrences/164924195,http://data.gbif.org/ws/rest/occurrence/get?key=164924195
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33458,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.62,-3.52,7071,46256,64,,,,,,,http://data.gbif.org/occurrences/164924171,http://data.gbif.org/ws/rest/occurrence/get?key=164924171
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33565,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-3.74,7071,46256,22,,,,,,,http://data.gbif.org/occurrences/164924278,http://data.gbif.org/ws/rest/occurrence/get?key=164924278
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33462,Observation,,2009-08-10 02:23:07.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Ciudad Real,Southern Europe,Spain,38.71,-3.63,7071,46256,73,,,,,,,http://data.gbif.org/occurrences/164924175,http://data.gbif.org/ws/rest/occurrence/get?key=164924175
GBIF-Spain,Ministerio de Medio Ambiente y Medio Rural y Marino. Dirección General de Medio Natural y Política Forestal. Inventario Nacional de Biodiversidad 2007 Mamíferos,Público,,,,,,ARM,ARM-INB-2007-Mamiferos,33569,Observation,,2009-08-10 02:23:09.0,,,Lynx pardinus,_,Lynx pardinus,Animalia,Chordata,Mammalia,Carnívoros,Felidae,Lynx,ES,Spain,,,Europe,Jaén,Southern Europe,Spain,38.26,-3.86,7071,46256,21,,,,,,,http://data.gbif.org/occurrences/164924282,http://data.gbif.org/ws/rest/occurrence/get?key=164924282
