name;lon;lat
Euzomodendron bourgaeanum;-2,44;37,05
Euzomodendron bourgaeanum;-2,51;36,94
Euzomodendron bourgaeanum;-2,36;37,07
Euzomodendron bourgaeanum;-2,51;36,94
Euzomodendron bourgaeanum;-2,62;37,00
Euzomodendron bourgaeanum;-2,48;36,97
Euzomodendron bourgaeanum;-2,56;36,97
Euzomodendron bourgaeanum;-2,55;36,87
Euzomodendron bourgaeanum;-2,43;37,02
Euzomodendron bourgaeanum;-2,46;37,02
Euzomodendron bourgaeanum;-2,36;37,07
Euzomodendron bourgaeanum;-2,49;36,95
Euzomodendron bourgaeanum;-2,63;36,98
Euzomodendron bourgaeanum;-2,36;37,07
Euzomodendron bourgaeanum;-2,46;37,02
Euzomodendron bourgaeanum;-2,39;37,04
Euzomodendron bourgaeanum;-2,39;37,04
Euzomodendron bourgaeanum;-2,39;37,04
Euzomodendron bourgaeanum;-2,39;37,04
Euzomodendron bourgaeanum;-2,39;37,04
Euzomodendron bourgaeanum;-2,44;37,03
Euzomodendron bourgaeanum;-2,46;37,02
Filago pyramidata;-1,98;37,17
Filago pyramidata;-1,73;37,31
Filago pyramidata;-1,74;37,31
Filago pyramidata;-2,60;36,82
Filago pyramidata;-2,85;36,81
Filago pyramidata;-1,90;37,20
Filago pyramidata;-2,88;36,81
Filago pyramidata;-1,80;37,31
Filago pyramidata;-2,47;37,35
Filago pyramidata;-2,49;36,83
Filago pyramidata;-1,80;37,31
Filago pyramidata;-1,99;37,31
Filago pyramidata;-1,98;37,17
Filago pyramidata;-1,81;37,36
Filago pyramidata;-2,93;36,83
Filago pyramidata;-2,96;36,87
Filago pyramidata;-1,73;37,31
Filago pyramidata;-2,49;36,83
Filago pyramidata;-2,36;37,07
Filago pyramidata;-1,81;37,23
Forsskaolea tenacissima;-2,47;37,00
Forsskaolea tenacissima;-2,42;36,92
Forsskaolea tenacissima;-2,47;37,00
Forsskaolea tenacissima;-2,47;37,04
Forsskaolea tenacissima;-2,54;36,98
Forsskaolea tenacissima;-2,47;37,00
Forsskaolea tenacissima;-2,48;37,06
Forsskaolea tenacissima;-2,45;37,00
Forsskaolea tenacissima;-2,60;37,03
Forsskaolea tenacissima;-2,61;37,04
Forsskaolea tenacissima;-2,47;36,99
Forsskaolea tenacissima;-2,49;36,83
Forsskaolea tenacissima;-2,53;37,00
Forsskaolea tenacissima;-2,42;36,83
Forsskaolea tenacissima;-2,51;37,09
Forsskaolea tenacissima;-2,63;37,04
Fumana ericoides;-2,88;36,81
Fumana ericoides;-2,07;37,41
Fumana ericoides;-1,68;37,35
Fumana ericoides;-1,85;37,33
Fumana ericoides;-1,95;37,51
Fumana ericoides;-1,98;36,97
Fumana ericoides;-1,90;37,20
Fumana ericoides;-1,74;37,34
Fumana ericoides;-1,74;37,34
Fumana ericoides;-2,31;37,34
Fumana ericoides;-1,74;37,34
Fumana ericoides;-2,60;36,82
Fumana ericoides;-1,74;37,34
Fumana ericoides;-2,09;37,50
Fumana ericoides;-1,93;37,11
Fumana ericoides;-2,40;37,35
Fumana ericoides;-2,10;37,50
Fumana ericoides;-1,94;37,46
Fumana ericoides;-2,70;36,83
Fumana ericoides;-2,01;37,28
Fumana ericoides;-1,74;37,34
Fumana ericoides;-2,09;37,39
Fumana ericoides;-2,29;37,33
Fumana ericoides;-2,66;36,87
Fumana ericoides;-2,22;37,36
Fumana ericoides;-2,18;37,35
Fumana ericoides;-2,44;37,32
Fumana ericoides;-2,07;37,41
Fumana ericoides;-1,91;37,30
Fumana ericoides;-2,10;37,50
Fumana ericoides;-1,85;37,33
Fumana thymifolia;-2,60;36,82
Fumana thymifolia;-1,91;37,29
Fumana thymifolia;-2,32;37,36
Fumana thymifolia;-1,99;37,30
Fumana thymifolia;-1,98;36,97
Fumana thymifolia;-2,17;37,35
Fumana thymifolia;-2,88;36,81
Fumana thymifolia;-1,91;37,29
Fumana thymifolia;-2,49;36,83
Fumana thymifolia;-2,22;37,36
Fumana thymifolia;-2,06;37,41
Fumana thymifolia;-2,66;36,78
Fumana thymifolia;-2,28;37,32
Fumana thymifolia;-1,86;37,23
Galium ephedroides;-2,22;37,00
Galium ephedroides;-2,09;37,50
Galium ephedroides;-2,51;36,94
Galium ephedroides;-2,67;36,80
Galium ephedroides;-1,88;37,05
Galium ephedroides;-2,67;37,00
Galium ephedroides;-2,48;36,86
Galium ephedroides;-2,26;37,00
Galium ephedroides;-2,00;36,92
Galium ephedroides;-2,86;36,83
Galium ephedroides;-2,48;36,86
Galium lucidum;-2,80;36,92
Galium lucidum;-2,84;36,86
Galium lucidum;-2,86;36,94
Galium lucidum;-2,84;36,86
Galium lucidum;-2,90;36,94
Galium lucidum;-2,19;37,35
Galium lucidum;-2,86;36,94
Galium lucidum;-2,84;36,86
Galium lucidum;-2,90;36,94
Galium lucidum;-2,51;37,33
Galium lucidum;-2,84;36,86
Galium lucidum;-1,76;37,32
Galium lucidum;-2,84;36,86
Galium lucidum;-2,55;37,23
Galium lucidum;-1,92;37,52
Galium lucidum;-2,07;37,52
Galium lucidum;-2,77;36,88
Galium lucidum;-2,88;36,90
Galium lucidum;-2,84;36,86
Galium lucidum;-2,87;36,90
Galium lucidum;-2,45;36,83
Galium lucidum;-2,77;36,89
Galium murale;-2,64;36,85
Galium murale;-2,88;36,81
Galium murale;-1,74;37,31
Galium murale;-2,60;36,82
Galium murale;-1,93;37,11
Galium murale;-2,57;36,91
Galium murale;-1,74;37,31
Galium murale;-2,61;36,84
Galium murale;-2,49;37,39
Galium murale;-1,97;37,18
Galium parisiense;-2,81;36,84
Galium parisiense;-2,81;36,87
Galium parisiense;-2,66;36,89
Galium parisiense;-2,81;36,84
Galium parisiense;-2,81;36,84
Galium parisiense;-2,34;37,21
Galium parisiense;-2,81;36,87
Galium parisiense;-2,09;37,50
Galium parisiense;-2,81;36,84
Galium parisiense;-1,85;37,33
Galium parisiense;-2,48;37,28
Galium parisiense;-2,81;36,87
Galium parisiense;-2,52;37,12
Galium parisiense;-2,77;36,86
Galium parisiense;-2,81;36,84
Galium parisiense;-2,01;37,29
Galium parisiense;-2,85;37,20
Galium parisiense;-2,40;37,22
Galium parisiense;-1,85;37,33
Galium verrucosum;-2,92;36,98
Galium verrucosum;-2,71;36,87
Galium verrucosum;-1,82;37,42
Galium verrucosum;-1,97;37,36
Galium verrucosum;-2,08;37,09
Galium verrucosum;-2,89;36,84
Galium verrucosum;-2,89;36,84
Galium verrucosum;-2,60;36,82
Galium verrucosum;-2,09;37,50
Galium verrucosum;-2,47;36,85
Genista cinerea;-2,86;36,87
Genista cinerea;-2,78;36,96
Genista cinerea;-2,25;37,01
Genista cinerea;-2,63;37,23
Genista cinerea;-2,85;36,98
Genista cinerea;-2,86;36,87
Genista cinerea;-2,45;36,83
Genista cinerea;-2,25;37,01
Genista cinerea;-2,87;36,91
Genista gadorensis;-2,89;36,87
Genista gadorensis;-2,87;36,91
Genista gadorensis;-2,86;36,91
Genista gadorensis;-2,89;36,87
Genista gadorensis;-2,86;36,91
Genista jimenezii;-1,74;37,34
Genista jimenezii;-1,74;37,31
Genista jimenezii;-1,71;37,39
Genista jimenezii;-1,93;36,97
Genista jimenezii;-1,85;37,34
Genista jimenezii;-1,97;37,33
Genista ramosissima;-1,93;37,14
Genista ramosissima;-1,94;37,10
Genista ramosissima;-2,10;37,04
Genista ramosissima;-1,90;37,06
Genista ramosissima;-2,02;37,13
Genista ramosissima;-2,10;37,09
Genista scorpius;-2,50;37,28
Genista scorpius;-1,71;37,40
Genista scorpius;-1,71;37,40
Genista scorpius;-2,50;37,28
Genista scorpius;-2,49;37,35
Genista scorpius;-2,17;37,75
Genista scorpius;-2,42;37,25
Genista spartioides;-2,06;37,38
Genista spartioides;-2,80;36,84
Genista spartioides;-2,67;37,00
Genista spartioides;-2,93;36,79
Genista spartioides;-2,29;37,34
Genista spartioides;-2,27;37,02
Genista spartioides;-2,61;36,77
Genista spartioides;-2,17;37,35
Genista spartioides;-2,21;36,99
Genista spartioides;-2,10;37,04
Genista spartioides;-2,06;37,38
Genista spartioides;-2,84;36,81
Genista spartioides;-2,04;37,04
Genista spartioides;-2,66;36,96
Genista spartioides;-2,18;37,35
Genista spartioides;-2,27;37,03
Genista spartioides;-2,40;36,99
Genista spartioides;-2,10;37,04
Genista spartioides;-2,44;37,05
Genista spartioides;-2,67;37,10
Genista spartioides;-2,35;37,39
Genista spartioides;-1,94;37,14
Genista spartioides;-1,86;37,06
Genista spartioides;-2,53;36,88
Genista spartioides;-2,42;36,92
Genista spartioides;-2,07;36,85
Genista umbellata;-1,75;37,30
Genista umbellata;-1,64;37,38
Genista umbellata;-2,75;37,19
Genista umbellata;-2,55;36,96
Genista umbellata;-2,06;37,14
Genista umbellata;-2,96;36,84
Genista umbellata;-2,72;37,13
Genista umbellata;-1,68;37,40
Genista umbellata;-2,17;37,75
Genista umbellata;-2,62;36,84
Genista umbellata;-2,53;37,13
Genista umbellata;-2,06;37,14
Genista umbellata;-1,88;37,04
Genista umbellata;-1,74;37,34
Helianthemum almeriense;-2,30;37,08
Helianthemum almeriense;-2,36;37,07
Helianthemum almeriense;-2,46;37,02
Helianthemum almeriense;-2,36;37,07
Helianthemum almeriense;-1,81;37,23
Helianthemum almeriense;-2,21;36,95
Helianthemum almeriense;-2,07;37,41
Helianthemum almeriense;-1,87;37,49
Helianthemum almeriense;-1,78;37,36
Helianthemum almeriense;-1,87;37,28
Helianthemum almeriense;-2,07;37,41
Helianthemum almeriense;-1,87;37,28
Helianthemum almeriense;-1,81;37,23
Helianthemum almeriense;-2,36;37,07
Helianthemum almeriense;-2,71;36,69
Helianthemum almeriense;-1,80;37,31
Helianthemum almeriense;-1,96;37,05
Helianthemum almeriense;-2,55;37,37
Helianthemum almeriense;-2,31;37,08
Helianthemum almeriense;-1,98;36,97
Helianthemum almeriense;-2,69;36,69
Helianthemum almeriense;-2,47;37,35
Helianthemum almeriense;-2,77;36,70
Helianthemum almeriense;-2,23;37,42
Helianthemum almeriense;-1,92;37,52
Helianthemum almeriense;-2,29;37,08
Helianthemum almeriense;-1,91;36,96
Helianthemum almeriense;-1,72;37,39
Helianthemum almeriense;-1,74;37,34
Helianthemum almeriense;-1,76;37,40
Helianthemum almeriense;-2,58;37,32
Helianthemum almeriense;-2,51;37,38
Helianthemum almeriense;-2,19;37,35
Helianthemum almeriense;-2,49;37,39
Helianthemum almeriense;-2,39;37,04
Helianthemum almeriense;-1,78;37,32
Helianthemum almeriense;-2,10;37,09
Helianthemum almeriense;-1,66;37,37
Helianthemum almeriense;-2,30;37,08
Helianthemum almeriense;-2,02;37,68
Helianthemum almeriense;-2,36;37,07
Helianthemum almeriense;-1,72;37,39
Helianthemum almeriense;-2,46;36,91
Helianthemum almeriense;-1,97;37,31
Helianthemum almeriense;-2,08;37,09
Helianthemum almeriense;-2,59;37,32
Helianthemum almeriense;-2,41;37,02
Helianthemum almeriense;-2,17;37,35
Helianthemum almeriense;-1,90;37,28
Helianthemum almeriense;-2,51;37,34
Helianthemum almeriense;-2,29;37,08
Helianthemum almeriense;-2,26;37,16
Helianthemum almeriense;-2,06;37,14
Helianthemum almeriense;-2,29;37,13
Helianthemum almeriense;-2,21;37,04
Helianthemum almeriense;-2,55;37,05
Helianthemum almeriense;-2,39;37,04
Helianthemum almeriense;-1,90;37,20
Helianthemum almeriense;-2,33;36,86
Helianthemum almeriense;-1,87;37,49
Helianthemum almeriense;-2,10;37,04
Helianthemum alypoides;-2,21;37,04
Helianthemum alypoides;-2,04;37,14
Helianthemum alypoides;-2,04;37,14
Helianthemum alypoides;-2,10;37,09
Helianthemum alypoides;-2,09;37,09
Helianthemum alypoides;-2,07;37,13
Helianthemum alypoides;-2,07;37,13
Helianthemum alypoides;-2,10;37,04
Helianthemum alypoides;-2,36;37,41
Helianthemum alypoides;-2,21;37,04
Helianthemum alypoides;-2,09;37,31
Helianthemum alypoides;-2,10;37,13
Helianthemum alypoides;-2,10;37,04
Helianthemum alypoides;-2,04;37,14
Helianthemum alypoides;-2,10;37,04
Helianthemum alypoides;-2,09;37,31
Helianthemum alypoides;-2,09;37,11
Helianthemum alypoides;-1,74;37,31
Helianthemum alypoides;-2,21;37,04
Helianthemum alypoides;-2,06;37,13
Helianthemum alypoides;-2,08;37,13
Helianthemum apenninum;-2,88;36,81
Helianthemum apenninum;-2,51;37,27
Helianthemum apenninum;-2,84;36,91
Helianthemum apenninum;-2,80;36,84
Helianthemum apenninum;-3,00;37,05
Helianthemum apenninum;-2,88;36,90
Helianthemum apenninum;-2,54;37,22
Helianthemum apenninum;-2,40;37,20
Helianthemum apenninum;-2,88;36,81
Helianthemum apenninum;-2,44;37,14
Helianthemum apenninum;-2,77;36,86
Helianthemum apenninum;-2,57;36,91
Helianthemum apenninum;-2,78;36,96
Helianthemum apenninum;-2,62;36,89
Helianthemum apenninum;-2,69;36,92
Helianthemum apenninum;-2,44;37,35
Helianthemum apenninum;-2,88;36,81
Helianthemum apenninum;-2,57;36,91
Helianthemum apenninum;-2,13;37,76
Helianthemum apenninum;-2,88;36,81
Helianthemum apenninum;-3,00;36,87
Helianthemum apenninum;-2,80;36,84
Helianthemum apenninum;-2,72;37,00
Helianthemum apenninum;-2,81;36,87
Helianthemum apenninum;-2,60;36,82
Helianthemum apenninum;-2,77;36,86
Helianthemum apenninum;-2,81;36,87
Helianthemum apenninum;-2,55;37,23
Helianthemum apenninum;-2,69;36,92
Helianthemum apenninum;-2,74;36,97
Helianthemum apenninum;-2,78;36,96
Helianthemum apenninum;-2,71;36,87
Helianthemum apenninum;-2,55;37,23
Helianthemum apenninum;-2,58;36,92
Helianthemum apenninum;-2,79;36,86
Helianthemum apenninum;-2,80;36,91
Helianthemum apenninum;-2,60;36,89
Helianthemum apenninum;-2,78;36,88
Helianthemum cinereum;-1,93;37,11
Helianthemum cinereum;-2,69;36,93
Helianthemum cinereum;-2,38;37,33
Helianthemum cinereum;-2,76;36,86
Helianthemum cinereum;-2,69;36,92
Helianthemum cinereum;-2,20;37,86
Helianthemum cinereum;-2,88;36,90
Helianthemum cinereum;-2,41;37,26
Helianthemum cinereum;-2,42;37,25
Helianthemum cinereum;-2,08;37,49
Helianthemum cinereum;-2,77;36,86
Helianthemum cinereum;-2,66;36,87
Helianthemum cinereum;-2,81;36,85
Helianthemum cinereum;-2,76;36,88
Helianthemum cinereum;-2,79;36,86
Helianthemum cinereum;-2,58;36,92
Helianthemum cinereum;-2,62;36,89
Helianthemum cinereum;-2,20;37,37
Helianthemum cinereum;-2,60;36,89
Helianthemum cinereum;-2,61;37,25
Helianthemum cinereum;-1,90;37,20
Helianthemum cinereum;-2,60;36,88
Helianthemum cinereum;-2,13;37,76
Helianthemum cinereum;-2,89;37,05
Helianthemum cinereum;-1,99;36,95
Helianthemum hirtum;-2,09;37,58
Helianthemum hirtum;-2,44;37,32
Helianthemum hirtum;-2,58;37,38
Helianthemum hirtum;-2,76;36,86
Helianthemum hirtum;-2,02;37,68
Helianthemum hirtum;-2,69;36,92
Helianthemum hirtum;-2,45;37,35
Helianthemum hirtum;-2,58;37,38
Helianthemum hirtum;-2,06;37,41
Helianthemum hirtum;-2,76;36,86
Helianthemum hirtum;-2,21;37,69
Helianthemum hirtum;-2,59;37,39
Helianthemum hirtum;-2,06;37,41
Helianthemum hirtum;-2,61;37,36
Helianthemum hirtum;-2,06;37,14
Helianthemum hirtum;-2,58;37,38
Helianthemum ledifolium;-2,58;37,38
Helianthemum ledifolium;-2,32;37,13
Helianthemum ledifolium;-2,96;36,95
Helianthemum ledifolium;-2,55;37,05
Helianthemum ledifolium;-2,58;37,32
Helianthemum ledifolium;-2,07;37,41
Helianthemum ledifolium;-1,96;37,05
Helianthemum ledifolium;-2,33;36,86
Helianthemum ledifolium;-1,93;37,11
Helianthemum ledifolium;-2,41;37,36
Helianthemum ledifolium;-2,33;37,20
Helianthemum ledifolium;-2,07;37,41
Helianthemum rigualii;-2,51;37,38
Helianthemum rigualii;-1,78;37,27
Helianthemum rigualii;-1,64;37,38
Helianthemum rigualii;-2,51;37,38
Helianthemum rigualii;-1,94;37,46
Helianthemum rigualii;-1,68;37,35
Helianthemum rigualii;-1,68;37,35
Helianthemum rigualii;-1,98;37,30
Helianthemum rigualii;-1,74;37,34
Helianthemum rigualii;-1,68;37,35
Helianthemum rigualii;-2,10;37,50
Helianthemum rigualii;-1,97;37,36
Helianthemum salicifolium;-2,83;36,83
Helianthemum salicifolium;-2,84;36,85
Helianthemum salicifolium;-1,78;37,36
Helianthemum salicifolium;-2,60;36,88
Helianthemum salicifolium;-1,93;36,97
Helianthemum salicifolium;-2,02;37,68
Helianthemum salicifolium;-2,77;36,86
Helianthemum salicifolium;-2,73;36,69
Helianthemum salicifolium;-2,64;36,85
Helianthemum salicifolium;-1,74;37,31
Helianthemum salicifolium;-2,09;37,09
Helianthemum salicifolium;-2,44;37,05
Helianthemum salicifolium;-2,33;37,04
Helianthemum salicifolium;-2,08;37,09
Helianthemum salicifolium;-2,58;37,32
Helianthemum salicifolium;-2,83;36,83
Helianthemum salicifolium;-2,06;37,14
Helianthemum squamatum;-1,98;37,31
Helianthemum squamatum;-1,96;37,18
Helianthemum squamatum;-2,36;37,07
Helianthemum squamatum;-2,21;37,04
Helianthemum squamatum;-2,02;37,68
Helianthemum squamatum;-2,10;37,13
Helianthemum squamatum;-1,89;37,35
Helianthemum squamatum;-1,93;37,11
Helianthemum syriacum;-1,89;37,35
Helianthemum syriacum;-1,98;37,28
Helianthemum syriacum;-1,98;36,97
Helianthemum syriacum;-1,66;37,36
Helianthemum syriacum;-1,95;37,03
Helianthemum syriacum;-2,49;36,86
Helianthemum syriacum;-2,39;37,04
Helianthemum syriacum;-1,87;37,22
Helianthemum syriacum;-1,99;37,34
Helianthemum syriacum;-1,97;37,36
Helianthemum syriacum;-2,36;37,07
Helianthemum syriacum;-2,70;36,86
Helianthemum syriacum;-2,47;36,86
Helianthemum syriacum;-2,09;37,50
Helianthemum syriacum;-1,95;37,03
Helianthemum syriacum;-2,10;37,13
Helianthemum syriacum;-1,73;37,36
Helianthemum syriacum;-1,87;37,22
Helianthemum syriacum;-1,93;37,11
Helianthemum syriacum;-1,73;37,36
Helianthemum syriacum;-2,49;37,41
Helianthemum syriacum;-2,83;36,83
Helianthemum syriacum;-2,21;37,04
Helianthemum syriacum;-2,58;37,32
Helianthemum syriacum;-2,33;37,04
Helianthemum syriacum;-2,30;37,08
Helianthemum syriacum;-1,78;37,27
Helianthemum syriacum;-2,51;37,34
Helianthemum syriacum;-2,03;37,34
Helianthemum violaceum;-2,41;37,02
Helianthemum violaceum;-2,51;36,88
Helianthemum violaceum;-2,49;36,95
Helianthemum violaceum;-2,61;36,84
Helianthemum violaceum;-1,71;37,38
Helianthemum violaceum;-1,99;37,04
Helianthemum violaceum;-2,93;36,83
Helianthemum violaceum;-2,47;37,39
Helianthemum violaceum;-2,60;36,82
Helianthemum violaceum;-2,88;36,81
Helianthemum violaceum;-2,70;36,83
Helianthemum violaceum;-2,69;36,82
Helianthemum violaceum;-2,69;36,82
Helianthemum violaceum;-2,73;36,69
Helianthemum violaceum;-2,06;37,50
Helianthemum violaceum;-2,85;36,83
Helianthemum violaceum;-2,58;36,92
Helianthemum violaceum;-1,72;37,39
Helianthemum violaceum;-2,69;36,99
Helianthemum violaceum;-2,13;37,76
Helianthemum violaceum;-2,85;36,83
Helianthemum violaceum;-1,82;37,42
Helianthemum violaceum;-2,69;36,82
Helianthemum violaceum;-2,63;36,98
Helianthemum viscarium;-2,61;36,84
Helianthemum viscarium;-2,60;36,82
Helianthemum viscarium;-2,83;36,83
Helianthemum viscarium;-1,95;37,51
Helianthemum viscarium;-2,96;36,89
Helianthemum viscarium;-2,60;36,82
Helianthemum viscarium;-2,64;36,85
Helianthemum viscarium;-1,94;37,46
Helianthemum viscarium;-2,93;36,83
Helianthemum viscarium;-1,74;37,34
Helianthemum viscarium;-2,83;36,84
Helianthemum viscarium;-2,93;36,83
Helichrysum stoechas;-2,60;36,82
Helichrysum stoechas;-2,45;36,83
Helichrysum stoechas;-1,85;37,33
Helichrysum stoechas;-1,97;37,33
Helichrysum stoechas;-1,98;36,97
Helichrysum stoechas;-1,96;37,18
Helichrysum stoechas;-2,52;37,37
Helichrysum stoechas;-2,21;37,13
Helichrysum stoechas;-2,76;36,69
Helichrysum stoechas;-1,90;37,29
Helichrysum stoechas;-2,02;37,68
Helichrysum stoechas;-2,04;37,48
Helichrysum stoechas;-2,78;36,69
Helichrysum stoechas;-2,04;37,48
Helichrysum stoechas;-2,89;37,05
Helichrysum stoechas;-2,17;37,35
Helichrysum stoechas;-2,02;37,68
Helichrysum stoechas;-2,26;37,16
Helichrysum stoechas;-2,58;36,92
Helichrysum stoechas;-1,96;37,36
Helichrysum stoechas;-2,04;36,86
Helichrysum stoechas;-2,09;37,50
Herniaria cinerea;-2,47;37,35
Herniaria cinerea;-1,97;36,98
Herniaria cinerea;-2,41;37,36
Herniaria cinerea;-2,62;37,40
Herniaria cinerea;-2,92;36,98
Herniaria cinerea;-2,30;37,08
Herniaria cinerea;-2,21;37,18
Herniaria cinerea;-1,80;37,31
Herniaria cinerea;-1,80;37,31
Herniaria cinerea;-1,74;37,34
Herniaria fontanesii;-1,88;37,36
Herniaria fontanesii;-2,07;37,41
Herniaria fontanesii;-1,97;37,00
Herniaria fontanesii;-2,37;36,87
Herniaria fontanesii;-1,90;37,20
Herniaria fontanesii;-2,58;36,92
Herniaria fontanesii;-2,09;37,38
Herniaria fontanesii;-2,24;37,15
Herniaria fontanesii;-2,01;37,43
Herniaria fontanesii;-2,03;37,34
Herniaria fontanesii;-2,51;36,94
Herniaria fontanesii;-2,36;37,07
Herniaria fontanesii;-1,97;37,36
Herniaria fontanesii;-2,07;37,41
Herniaria fontanesii;-2,60;36,82
Herniaria fontanesii;-2,60;36,82
Herniaria fontanesii;-2,80;36,76
Hippocrepis ciliata;-2,31;37,08
Hippocrepis ciliata;-1,86;37,05
Hippocrepis ciliata;-2,00;37,30
Hippocrepis ciliata;-1,73;37,34
Hippocrepis ciliata;-2,27;37,03
Hippocrepis ciliata;-1,86;37,05
Hippocrepis ciliata;-2,69;36,82
Hippocrepis ciliata;-1,74;37,34
Hippocrepis ciliata;-2,13;37,76
Hippocrepis ciliata;-2,09;37,50
Hippocrepis ciliata;-2,85;36,81
Hippocrepis ciliata;-1,97;37,36
Hippocrepis ciliata;-2,64;36,84
Hippocrepis ciliata;-2,60;36,82
Hippocrepis ciliata;-2,11;37,07
Hippocrepis ciliata;-2,77;36,86
Hippocrepis ciliata;-2,79;36,84
Hippocrepis ciliata;-2,08;37,09
Hippocrepis ciliata;-2,80;36,84
Hippocrepis ciliata;-2,49;36,83
Hippocrepis ciliata;-2,93;36,82
Hippocrepis ciliata;-2,96;36,84
Hippocrepis ciliata;-2,83;36,83
Hippocrepis ciliata;-2,90;36,80
Hippocrepis ciliata;-2,07;37,52
Hippocrepis ciliata;-2,09;37,50
Hippocrepis ciliata;-2,83;36,83
Hippocrepis ciliata;-2,96;36,95
Hippocrepis ciliata;-1,90;37,20
Hippocrepis ciliata;-2,36;37,07
Hippocrepis ciliata;-2,61;36,84
Hippocrepis ciliata;-2,87;36,83
Hippocrepis ciliata;-2,70;36,87
Hippocrepis ciliata;-1,76;37,32
Hippocrepis ciliata;-2,82;36,76
Hippocrepis ciliata;-2,60;36,82
Hippocrepis ciliata;-2,49;36,83
Hippocrepis ciliata;-2,60;36,82
Hippocrepis ciliata;-1,74;37,31
Hippocrepis ciliata;-2,49;37,39
Hippocrepis ciliata;-2,70;36,83
Hippocrepis ciliata;-2,51;37,38
Hippocrepis ciliata;-2,64;36,85
Hippocrepis ciliata;-2,57;36,91
Hippocrepis scabra;-2,51;37,38
Hippocrepis scabra;-2,45;36,83
Hippocrepis scabra;-1,74;37,31
Hippocrepis scabra;-2,49;36,83
Hippocrepis scabra;-2,49;36,83
Hippocrepis scabra;-2,21;37,58
Hippocrepis scabra;-2,59;37,39
Hippocrepis scabra;-1,98;36,97
Hippocrepis scabra;-2,45;36,83
Hippocrepis scabra;-2,04;37,48
Hippocrepis scabra;-2,70;36,69
Hippocrepis scabra;-2,59;37,32
Hippocrepis scabra;-2,47;37,39
Hippocrepis scabra;-2,45;36,83
Hippocrepis scabra;-1,90;36,99
Hippocrepis scabra;-2,28;37,33
Hippocrepis scabra;-1,71;37,38
Hippocrepis scabra;-1,74;37,34
Hippocrepis scabra;-2,71;36,69
Hordeum vulgare;-1,99;37,47
Hordeum vulgare;-1,99;37,39
Hordeum vulgare;-2,89;37,00
Hordeum vulgare;-2,43;36,89
Hordeum vulgare;-2,61;36,77
Hordeum vulgare;-2,27;37,60
Hordeum vulgare;-2,30;37,18
Hordeum vulgare;-2,29;37,18
Hordeum vulgare;-2,84;37,17
Hordeum vulgare;-2,47;36,84
Hordeum vulgare;-1,81;37,20
Hordeum vulgare;-2,20;37,19
Hordeum vulgare;-2,87;36,82
Hordeum vulgare;-2,36;37,35
Hordeum vulgare;-2,80;37,13
Hordeum vulgare;-2,89;37,00
Hordeum vulgare;-2,44;37,35
Hordeum vulgare;-1,94;37,39
Hordeum vulgare;-2,20;37,04
Hordeum vulgare;-2,45;37,26
Hordeum vulgare;-2,49;37,39
Hordeum vulgare;-2,01;37,21
Hordeum vulgare;-2,60;37,38
Hordeum vulgare;-2,61;36,77
Hordeum vulgare;-2,16;37,71
Hordeum vulgare;-2,49;36,95
Hordeum vulgare;-2,84;37,17
Hordeum vulgare;-2,15;37,39
Hordeum vulgare;-2,37;37,28
Hordeum vulgare;-2,45;36,93
Hordeum vulgare;-2,84;37,17
Hordeum vulgare;-1,94;37,39
Hordeum vulgare;-2,07;37,52
Hordeum vulgare;-1,80;37,31
Hordeum vulgare;-2,39;37,05
Hordeum vulgare;-1,94;37,39
Hordeum vulgare;-2,09;37,69
Hypericum perforatum;-2,50;37,35
Hypericum perforatum;-2,89;36,94
Hypericum perforatum;-2,03;37,20
Hypericum perforatum;-2,50;37,35
Hypericum perforatum;-2,18;37,30
Hypericum perforatum;-2,01;37,35
Hypericum perforatum;-2,89;36,94
Hypericum perforatum;-2,49;37,35
Hypericum perforatum;-2,18;37,69
Hypericum perforatum;-2,01;37,35
Hypericum robertii;-2,48;36,85
Hypericum robertii;-2,70;36,93
Hypericum robertii;-2,50;36,84
Hypericum robertii;-2,70;36,93
Hypericum robertii;-2,50;36,84
Hypericum robertii;-2,48;36,86
Hypericum robertii;-2,64;36,83
Hypericum robertii;-2,48;36,86
Hypericum robertii;-2,48;36,87
Hypochaeris glabra;-2,40;37,10
Hypochaeris glabra;-2,42;37,14
Hypochoeris glabra;-1,90;37,28
Hypochoeris glabra;-2,42;37,04
Hypochoeris glabra;-2,06;37,51
Hypochoeris glabra;-1,80;37,31
Hypochoeris glabra;-1,80;37,31
Hypochoeris glabra;-1,80;37,32
Hypochoeris glabra;-1,80;37,31
Hypochoeris glabra;-1,97;37,36
Hypochoeris glabra;-2,07;37,52
Ifloga spicata;-2,37;36,87
Ifloga spicata;-1,80;37,32
Ifloga spicata;-2,42;37,13
Ifloga spicata;-2,45;36,83
Ifloga spicata;-2,45;36,83
Ifloga spicata;-2,35;37,07
Ifloga spicata;-2,37;36,87
Ifloga spicata;-1,84;37,22
Ifloga spicata;-2,45;36,83
Ifloga spicata;-2,35;36,97
Ifloga spicata;-2,70;36,69
Ifloga spicata;-1,80;37,31
Ifloga spicata;-2,39;37,04
Ifloga spicata;-2,44;37,05
Juncus bufonius;-2,72;36,91
Juncus bufonius;-2,68;36,96
Juncus bufonius;-2,58;36,92
Juncus bufonius;-1,93;37,11
Juncus bufonius;-2,20;37,27
Juncus bufonius;-2,58;36,92
