tipo;x;y;presencia
pinar;481050;4107450;0
pinar;481150;4120150;0
pinar;481150;4103550;0
pinar;481150;4099950;0
pinar;481250;4096250;0
pinar;481250;4089950;0
pinar;481350;4123050;0
pinar;481350;4118350;0
pinar;481450;4118650;0
pinar;481450;4101350;0
pinar;481450;4086850;0
pinar;481550;4117850;0
pinar;481550;4099750;0
pinar;481550;4096850;0
pinar;481650;4109450;0
pinar;481650;4105650;0
pinar;481650;4094150;0
pinar;481650;4088250;0
pinar;481650;4085550;0
pinar;481750;4106350;0
pinar;481750;4100450;0
pinar;481750;4090350;0
pinar;481850;4119050;0
pinar;481850;4098550;0
pinar;481950;4117450;0
pinar;482050;4096050;0
pinar;482050;4093850;0
pinar;482050;4088950;0
pinar;482050;4087450;0
pinar;482250;4086150;0
pinar;482350;4116950;0
pinar;482350;4107050;0
pinar;482350;4099850;0
pinar;482350;4093050;0
pinar;482450;4094350;0
pinar;482450;4091750;0
pinar;482550;4114950;0
pinar;482550;4114350;0
pinar;482550;4100350;0
pinar;482650;4083550;0
pinar;482850;4104350;0
pinar;482950;4122050;0
pinar;482950;4107250;0
pinar;483050;4106850;0
pinar;483050;4106550;0
pinar;483050;4104250;0
pinar;483050;4096150;0
pinar;483050;4086050;0
pinar;483150;4123150;0
pinar;483150;4114150;0
pinar;483150;4113650;0
pinar;483250;4121350;0
pinar;483250;4116450;0
pinar;483250;4102350;0
pinar;483350;4124950;0
pinar;483350;4088450;0
pinar;483350;4085450;0
pinar;483450;4115150;0
pinar;483450;4083850;0
pinar;483650;4116950;0
pinar;483650;4115450;0
pinar;483650;4109050;0
pinar;483650;4108850;0
pinar;483750;4114350;0
pinar;483750;4107750;0
pinar;483750;4104150;0
pinar;483750;4099050;0
pinar;483850;4120850;0
pinar;483850;4117750;0
pinar;483850;4115750;0
pinar;483850;4109050;0
pinar;483850;4086050;0
pinar;483850;4085050;0
pinar;483950;4101250;0
pinar;483950;4089850;0
pinar;484050;4083350;0
pinar;484150;4121350;0
pinar;484250;4111050;0
pinar;484250;4084150;0
pinar;484350;4096150;0
pinar;484450;4107450;0
pinar;484450;4105150;0
pinar;484450;4101950;0
pinar;484450;4092650;0
pinar;484550;4114250;0
pinar;484550;4104050;0
pinar;484650;4122050;0
pinar;484650;4121350;0
pinar;484650;4114050;0
pinar;484650;4104750;0
pinar;484650;4084950;0
pinar;484850;4105550;0
pinar;484850;4104750;0
pinar;484850;4099050;0
pinar;484850;4098050;0
pinar;484850;4089250;0
pinar;484950;4124550;0
pinar;484950;4117950;0
pinar;484950;4098450;0
pinar;485050;4100250;0
pinar;485150;4116250;0
pinar;485150;4103850;0
pinar;485150;4103350;0
pinar;485150;4093350;0
pinar;485250;4105050;0
pinar;485250;4103650;0
pinar;485250;4089150;0
pinar;485550;4121950;0
pinar;485550;4116950;0
pinar;485550;4103250;0
pinar;485650;4098850;0
pinar;485750;4103750;0
pinar;485850;4104150;0
pinar;485850;4099250;0
pinar;485850;4086250;0
pinar;485950;4121050;0
pinar;485950;4084750;0
pinar;486050;4102250;0
pinar;486150;4120850;0
pinar;486150;4114750;0
pinar;486150;4102650;0
pinar;486350;4122150;0
pinar;486350;4106950;0
pinar;486350;4100650;0
pinar;486450;4106450;0
pinar;486450;4103750;0
pinar;486450;4098850;0
pinar;486550;4103550;0
pinar;486650;4112650;0
pinar;486650;4102650;0
pinar;486850;4119050;0
pinar;486950;4117050;0
pinar;486950;4094550;0
pinar;487050;4104650;0
pinar;487150;4110050;0
pinar;487150;4106650;0
pinar;487250;4100150;0
pinar;487250;4099250;0
pinar;487250;4097050;0
pinar;487250;4090850;0
pinar;487350;4109850;0
pinar;487450;4123750;0
pinar;487450;4100250;0
pinar;487450;4083850;0
pinar;487650;4122550;0
pinar;487650;4113550;0
pinar;487650;4109050;0
pinar;487650;4105650;0
pinar;487650;4101250;0
pinar;487650;4099050;0
pinar;487750;4102550;0
pinar;487750;4083050;0
pinar;487850;4113150;0
pinar;487850;4103450;0
pinar;487850;4098650;0
pinar;487850;4098350;0
pinar;487950;4107850;0
pinar;488050;4118050;0
pinar;488050;4106850;0
pinar;488050;4106650;0
pinar;488050;4099650;0
pinar;488050;4086150;0
pinar;488150;4120550;0
pinar;488150;4106250;0
pinar;488250;4122050;0
pinar;488250;4104350;0
pinar;488250;4102050;0
pinar;488450;4109550;0
pinar;488450;4094150;0
pinar;488550;4122450;0
pinar;488550;4099850;0
pinar;488650;4113750;0
pinar;488650;4101250;0
pinar;488650;4100650;0
pinar;488650;4094850;0
pinar;488750;4115350;0
pinar;488750;4089050;0
pinar;488850;4098250;0
pinar;488850;4098050;0
pinar;488950;4120850;0
pinar;488950;4101050;0
pinar;488950;4096850;0
pinar;488950;4092750;0
pinar;488950;4085150;0
pinar;488950;4084050;0
pinar;488950;4083650;0
pinar;488950;4083350;0
pinar;489150;4120550;0
pinar;489150;4115650;0
pinar;489150;4108750;0
pinar;489150;4104150;0
pinar;489150;4101150;0
pinar;489150;4095850;0
pinar;489150;4095450;0
pinar;489150;4093550;0
pinar;489250;4111850;0
pinar;489250;4104350;0
pinar;489250;4100450;0
pinar;489250;4096550;0
pinar;489250;4091150;0
pinar;489350;4104050;0
pinar;489350;4094050;0
pinar;489550;4093650;0
pinar;489650;4100950;0
pinar;489650;4095450;0
pinar;489650;4089850;0
pinar;489850;4123450;0
pinar;489850;4092950;0
pinar;489850;4089850;0
pinar;489950;4105050;0
pinar;489950;4101150;0
pinar;489950;4098550;0
pinar;490050;4105450;0
pinar;490050;4095550;0
pinar;490050;4084550;0
pinar;490050;4084250;0
pinar;490250;4112750;0
pinar;490350;4104050;0
pinar;490350;4085250;0
pinar;490550;4106050;0
pinar;490550;4095050;0
pinar;490650;4096550;0
pinar;490650;4085350;0
pinar;490650;4085050;0
pinar;490750;4123650;0
pinar;490750;4093050;0
pinar;490750;4091450;0
pinar;490850;4110750;0
pinar;490850;4108450;0
pinar;490850;4108050;0
pinar;490850;4099850;0
pinar;490850;4084550;0
pinar;490950;4121850;0
pinar;490950;4116250;0
pinar;490950;4102350;0
pinar;490950;4092950;0
pinar;491050;4122250;0
pinar;491050;4107150;0
pinar;491050;4092150;0
pinar;491050;4087950;0
pinar;491150;4099050;0
pinar;491150;4098850;0
pinar;491150;4095550;0
pinar;491250;4116650;0
pinar;491250;4112750;0
pinar;491250;4105250;0
pinar;491250;4088650;0
pinar;491350;4114150;0
pinar;491450;4112350;0
pinar;491650;4121950;0
pinar;491650;4116750;0
pinar;491750;4123750;0
pinar;491750;4104650;0
pinar;491850;4114450;0
pinar;491950;4119350;0
pinar;491950;4094650;0
pinar;491950;4084350;0
pinar;492050;4119050;0
pinar;492050;4105450;0
pinar;492250;4117650;0
pinar;492250;4098450;0
pinar;492250;4085750;0
pinar;492350;4118350;0
pinar;492350;4102750;0
pinar;492350;4092750;0
pinar;492450;4119050;0
pinar;492450;4104050;0
pinar;492450;4102550;0
pinar;492550;4087650;0
pinar;492650;4116750;0
pinar;492650;4108250;0
pinar;492750;4101750;0
pinar;492750;4098350;0
pinar;492750;4094250;0
pinar;492850;4121350;0
pinar;492850;4108950;0
pinar;492850;4089750;0
pinar;492850;4086550;0
pinar;492950;4111450;0
pinar;492950;4105150;0
pinar;493050;4123450;0
pinar;493050;4108650;0
pinar;493050;4091850;0
pinar;493050;4084550;0
pinar;493150;4086950;0
pinar;493250;4113050;0
pinar;493250;4104650;0
pinar;493350;4124550;0
pinar;493450;4102850;0
pinar;493450;4084550;0
pinar;493550;4116750;0
pinar;493550;4104650;0
pinar;493550;4100550;0
pinar;493650;4120350;0
pinar;493650;4112950;0
pinar;493650;4104150;0
pinar;493650;4088150;0
pinar;493650;4086650;0
pinar;493750;4100550;0
pinar;493750;4094650;0
pinar;493750;4087150;0
pinar;493850;4120550;0
pinar;493950;4116250;0
pinar;494050;4099750;0
pinar;494050;4089750;0
pinar;494050;4089450;0
pinar;494150;4083150;0
pinar;494250;4103150;0
pinar;494350;4084250;0
pinar;494450;4124650;0
pinar;494450;4105150;0
pinar;494550;4108150;0
pinar;494650;4105050;0
pinar;494650;4103950;0
pinar;494650;4097250;0
pinar;494750;4117550;0
pinar;494750;4105350;0
pinar;494850;4124850;0
pinar;494850;4116450;0
pinar;494850;4097750;0
pinar;494950;4124650;0
pinar;494950;4091050;0
pinar;495050;4123350;0
pinar;495050;4119250;0
pinar;495050;4106850;0
pinar;495050;4106150;0
pinar;495150;4083050;0
pinar;495250;4103450;0
pinar;495250;4094150;0
pinar;495350;4101750;0
pinar;495550;4106650;0
pinar;495750;4120650;0
pinar;495750;4100750;0
pinar;495750;4090950;0
pinar;495850;4106150;0
pinar;495850;4093350;0
pinar;495850;4083550;0
pinar;495850;4083050;0
pinar;495950;4091150;0
pinar;495950;4083350;0
pinar;496050;4106850;0
pinar;496050;4104750;0
pinar;496050;4097550;0
pinar;496050;4092250;0
pinar;496050;4086250;0
pinar;496150;4115150;0
pinar;496150;4099850;0
pinar;496150;4090750;0
pinar;496250;4118250;0
pinar;496250;4089350;0
pinar;496350;4115650;0
pinar;496350;4106550;0
pinar;496350;4096850;0
pinar;496350;4086450;0
pinar;496450;4113750;0
pinar;496550;4106650;0
pinar;496650;4106350;0
pinar;496750;4116250;0
pinar;496750;4114450;0
pinar;496850;4121150;0
pinar;496850;4096750;0
pinar;496850;4096150;0
pinar;496850;4091650;0
pinar;496850;4086950;0
pinar;496950;4124050;0
pinar;496950;4106350;0
pinar;497150;4115150;0
pinar;497150;4099550;0
pinar;497250;4086350;0
pinar;497350;4097550;0
pinar;497550;4107850;0
pinar;497550;4099350;0
pinar;497750;4087550;0
pinar;497850;4117650;0
pinar;497850;4096550;0
pinar;498050;4119650;0
pinar;498050;4090850;0
pinar;498150;4124550;0
pinar;498150;4119850;0
pinar;498150;4102450;0
pinar;498150;4094350;0
pinar;498350;4112450;0
pinar;498350;4111850;0
pinar;498350;4097250;0
pinar;498350;4091350;0
pinar;498450;4123950;0
pinar;498450;4105750;0
pinar;498450;4098850;0
pinar;498650;4086550;0
pinar;498850;4123750;0
pinar;498850;4117450;0
pinar;498950;4116850;0
pinar;498950;4100750;0
pinar;498950;4098350;0
pinar;499050;4112850;0
pinar;499050;4087550;0
pinar;499150;4111950;0
pinar;499250;4123150;0
pinar;499250;4106850;0
pinar;499250;4105950;0
pinar;499250;4105650;0
pinar;499250;4090250;0
pinar;499350;4094650;0
pinar;499450;4111850;0
pinar;499450;4110350;0
pinar;499450;4110050;0
pinar;499650;4107150;0
pinar;499650;4099450;0
pinar;499750;4111350;0
pinar;499750;4107550;0
pinar;499750;4104650;0
pinar;499750;4098450;0
pinar;499750;4097450;0
pinar;499750;4083650;0
pinar;499850;4089950;0
pinar;499950;4121850;0
pinar;499950;4088950;0
pinar;500150;4113050;0
pinar;500250;4114850;0
pinar;500350;4105550;0
pinar;500350;4097750;0
pinar;500450;4111850;0
pinar;500550;4105550;0
pinar;500550;4105350;0
pinar;500550;4101250;0
pinar;500550;4093850;0
pinar;500550;4089750;0
pinar;500650;4100750;0
pinar;500750;4119450;0
pinar;500750;4108550;0
pinar;500750;4105150;0
pinar;500750;4099450;0
pinar;500850;4093050;0
pinar;500950;4116950;0
pinar;500950;4115950;0
pinar;500950;4102050;0
pinar;501250;4123050;0
pinar;501250;4105950;0
pinar;501450;4116050;0
pinar;501450;4112750;0
pinar;501450;4109350;0
pinar;501450;4084450;0
pinar;501550;4094350;0
pinar;501550;4086150;0
pinar;501650;4123750;0
pinar;501650;4087450;0
pinar;501650;4084150;0
pinar;501750;4119250;0
pinar;501750;4107150;0
pinar;501750;4085650;0
pinar;501850;4119650;0
pinar;502050;4095850;0
pinar;502150;4095650;0
pinar;502150;4090050;0
pinar;502250;4123150;0
pinar;502250;4115750;0
pinar;502250;4089050;0
pinar;502250;4084650;0
pinar;502350;4109350;0
pinar;502350;4106350;0
pinar;502450;4110050;0
pinar;502550;4117450;0
pinar;502550;4101750;0
pinar;502650;4106750;0
pinar;502650;4102450;0
pinar;502750;4106950;0
pinar;502850;4098850;0
pinar;502850;4092550;0
pinar;502950;4097750;0
pinar;503050;4112750;0
pinar;503150;4123850;0
pinar;503250;4116550;0
pinar;503250;4093050;0
pinar;503350;4117750;0
pinar;503350;4115250;0
pinar;503350;4095750;0
pinar;503350;4092150;0
pinar;503350;4088450;0
pinar;503550;4117050;0
pinar;503550;4116050;0
pinar;503550;4110350;0
pinar;503650;4098950;0
pinar;503750;4124050;0
pinar;503950;4117450;0
pinar;503950;4087550;0
pinar;504050;4106350;0
pinar;504050;4094850;0
pinar;504050;4088150;0
pinar;504150;4094250;0
pinar;504150;4086650;0
pinar;504350;4113650;0
pinar;504350;4093950;0
pinar;504450;4095350;0
pinar;504450;4091250;0
pinar;504550;4103750;0
pinar;504550;4088850;0
pinar;504650;4119250;0
pinar;504750;4114450;0
pinar;504850;4102450;0
pinar;504850;4090450;0
pinar;505050;4099050;0
pinar;505050;4094550;0
pinar;505150;4095450;0
pinar;505150;4090450;0
pinar;505150;4083250;0
pinar;505250;4121750;0
pinar;505250;4086950;0
pinar;505450;4108950;0
pinar;505450;4088550;0
pinar;505550;4120050;0
pinar;505550;4092450;0
pinar;505650;4120850;0
pinar;505650;4116350;0
pinar;505850;4107050;0
pinar;505950;4123350;0
pinar;505950;4117250;0
pinar;505950;4116250;0
pinar;505950;4103150;0
pinar;505950;4095550;0
pinar;506050;4112450;0
pinar;506050;4096250;0
pinar;506050;4085450;0
pinar;506350;4113250;0
pinar;506450;4096250;0
pinar;506450;4088350;0
pinar;506550;4106050;0
pinar;506550;4102450;0
pinar;506650;4092850;0
pinar;506750;4121950;0
pinar;506750;4119250;0
pinar;506750;4108050;0
pinar;506850;4116550;0
pinar;506950;4111750;0
pinar;507050;4110150;0
pinar;507050;4090350;0
pinar;507150;4112550;0
pinar;507150;4106550;0
pinar;507150;4102850;0
pinar;507250;4090550;0
pinar;507250;4088950;0
pinar;507250;4084550;0
pinar;507350;4115950;0
pinar;507350;4108950;0
pinar;507450;4116250;0
pinar;507450;4109450;0
pinar;507450;4108250;0
pinar;507450;4106350;0
pinar;507550;4119750;0
pinar;507550;4111850;0
pinar;507650;4124050;0
pinar;507650;4123150;0
pinar;507650;4104350;0
pinar;507650;4103950;0
pinar;507650;4090350;0
pinar;507750;4109250;0
pinar;507750;4108650;0
pinar;507750;4093250;0
pinar;507850;4118950;0
pinar;507850;4091150;0
pinar;507850;4083750;0
pinar;508150;4111750;0
pinar;508150;4109350;0
pinar;508350;4092250;0
pinar;508450;4119850;0
pinar;508450;4098650;0
pinar;508450;4096550;0
pinar;508650;4118150;0
pinar;508650;4105750;0
pinar;508650;4092950;0
pinar;508850;4120150;0
pinar;508850;4119050;0
pinar;508950;4093050;0
pinar;509050;4121250;0
pinar;509050;4116250;0
pinar;509050;4100950;0
pinar;509050;4089050;0
pinar;509150;4105150;0
pinar;509250;4092750;0
pinar;509350;4108250;0
pinar;509350;4105850;0
pinar;509350;4099750;0
pinar;509450;4104650;0
pinar;509450;4096750;0
pinar;509450;4089750;0
pinar;509550;4118950;0
pinar;509550;4086750;0
pinar;509650;4112350;0
pinar;509650;4108950;0
pinar;509650;4099250;0
pinar;509750;4117050;0
pinar;509750;4102750;0
pinar;509850;4087250;0
pinar;509950;4092850;0
pinar;510050;4120350;0
pinar;510050;4101250;0
pinar;510150;4085850;0
pinar;510250;4123050;0
pinar;510250;4118150;0
pinar;510250;4101550;0
pinar;510250;4087350;0
pinar;510350;4120650;0
pinar;510350;4112450;0
pinar;510450;4097350;0
pinar;510450;4093150;0
pinar;510550;4096950;0
pinar;510650;4120950;0
pinar;510750;4120650;0
pinar;510750;4108950;0
pinar;510850;4123950;0
pinar;510850;4102350;0
pinar;510850;4099350;0
pinar;510850;4094650;0
pinar;510950;4117750;0
pinar;510950;4116450;0
pinar;510950;4088650;0
pinar;511050;4118150;0
pinar;511050;4093550;0
pinar;511150;4097450;0
pinar;511150;4085550;0
pinar;511450;4121150;0
pinar;511450;4118950;0
pinar;511450;4092050;0
pinar;511550;4105650;0
pinar;511750;4085650;0
pinar;511850;4122050;0
pinar;511850;4115850;0
pinar;511850;4105750;0
pinar;511950;4102750;0
pinar;511950;4100150;0
pinar;511950;4085150;0
pinar;512150;4083550;0
pinar;512250;4100350;0
pinar;512250;4095350;0
pinar;512350;4114550;0
pinar;512350;4111050;0
pinar;512350;4110450;0
pinar;512350;4106650;0
pinar;512350;4091450;0
pinar;512550;4123450;0
pinar;512550;4094050;0
pinar;512650;4089750;0
pinar;512850;4110550;0
pinar;512950;4106750;0
pinar;512950;4089350;0
pinar;513050;4089550;0
pinar;513150;4122550;0
pinar;513250;4115250;0
pinar;513250;4103250;0
pinar;513250;4098050;0
pinar;513350;4105150;0
pinar;513350;4089850;0
pinar;513450;4124450;0
pinar;513450;4112450;0
pinar;513450;4111550;0
pinar;513450;4104850;0
pinar;513450;4103650;0
pinar;513550;4112750;0
pinar;513550;4095650;0
pinar;513650;4103450;0
pinar;513750;4098650;0
pinar;513750;4097750;0
pinar;513950;4110450;0
pinar;513950;4093350;0
pinar;514050;4119950;0
pinar;514150;4117950;0
pinar;514150;4097950;0
pinar;514150;4095550;0
pinar;514250;4112450;0
pinar;514250;4088250;0
pinar;514550;4112850;0
pinar;514550;4105650;0
pinar;514550;4092050;0
pinar;514550;4089150;0
pinar;514650;4113350;0
pinar;514650;4113050;0
pinar;514650;4102350;0
pinar;514650;4095350;0
pinar;514650;4086550;0
pinar;514750;4124150;0
pinar;514750;4114650;0
pinar;514750;4110850;0
pinar;514850;4122150;0
pinar;514850;4083350;0
pinar;514950;4105250;0
pinar;514950;4083150;0
pinar;515050;4108750;0
pinar;515050;4106050;0
pinar;515050;4101950;0
pinar;515050;4095850;0
pinar;515250;4083850;0
pinar;515350;4086150;0
pinar;515450;4097350;0
pinar;515550;4108650;0
pinar;515550;4098250;0
pinar;515650;4114550;0
pinar;515650;4083650;0
pinar;515750;4123750;0
pinar;515750;4111950;0
pinar;515750;4105950;0
pinar;515850;4093850;0
pinar;515850;4092150;0
pinar;515950;4092650;0
pinar;516050;4102350;0
pinar;516150;4120150;0
pinar;516150;4105950;0
pinar;516150;4098850;0
pinar;516150;4086450;0
pinar;516150;4084950;0
pinar;516250;4085450;0
pinar;516250;4084250;0
pinar;516550;4118750;0
pinar;516550;4104650;0
pinar;516550;4100050;0
pinar;516650;4117250;0
pinar;516750;4109350;0
pinar;516750;4095750;0
pinar;516950;4124150;0
pinar;516950;4121450;0
pinar;516950;4108250;0
pinar;517050;4085750;0
pinar;517150;4120250;0
pinar;517150;4115750;0
pinar;517150;4102150;0
pinar;517150;4096950;0
pinar;517350;4121750;0
pinar;517350;4107950;0
pinar;517350;4085150;0
pinar;517550;4086350;0
pinar;517650;4115750;0
pinar;517650;4102750;0
pinar;517650;4088050;0
pinar;517850;4100450;0
pinar;517850;4094350;0
pinar;517850;4093950;0
pinar;517950;4088950;0
pinar;517950;4086250;0
pinar;518050;4106150;0
pinar;518150;4093250;0
pinar;518250;4118450;0
pinar;518250;4106950;0
pinar;518250;4106250;0
pinar;518350;4104750;0
pinar;518350;4093350;0
pinar;518350;4092050;0
pinar;518450;4101350;0
pinar;518450;4097250;0
pinar;518550;4114850;0
pinar;518650;4106150;0
pinar;518650;4105850;0
pinar;518650;4095950;0
pinar;518650;4095150;0
pinar;518850;4119950;0
pinar;518850;4107150;0
pinar;518850;4100950;0
pinar;518950;4122250;0
pinar;518950;4108950;0
pinar;519050;4102650;0
pinar;519050;4086950;0
pinar;519250;4122750;0
pinar;519350;4117250;0
pinar;519350;4105850;0
pinar;519350;4087950;0
pinar;519450;4100750;0
pinar;519450;4091950;0
pinar;519750;4122750;0
pinar;519750;4119750;0
pinar;519850;4122950;0
pinar;519850;4102350;0
pinar;519850;4100750;0
pinar;519850;4100450;0
pinar;520050;4123550;0
pinar;520050;4097550;0
pinar;520050;4093850;0
pinar;520150;4102350;0
pinar;520250;4116150;0
pinar;520250;4112850;0
pinar;520250;4100450;0
pinar;520350;4123050;0
pinar;520350;4111350;0
pinar;520450;4119150;0
pinar;520550;4123050;0
pinar;520550;4108450;0
pinar;520550;4107250;0
pinar;520650;4124550;0
pinar;520750;4116850;0
pinar;520750;4083450;0
pinar;520850;4104850;0
pinar;520850;4087350;0
pinar;521050;4121950;0
pinar;521150;4122450;0
pinar;521150;4100550;0
pinar;521150;4097550;0
pinar;521250;4111650;0
pinar;521250;4089950;0
pinar;521350;4095550;0
pinar;521450;4119250;0
pinar;521450;4088950;0
pinar;521550;4112650;0
pinar;521550;4097650;0
pinar;521650;4115650;0
pinar;521650;4095050;0
pinar;521650;4085550;0
pinar;521750;4115850;0
pinar;521750;4105850;0
pinar;521750;4093950;0
pinar;521850;4123650;0
pinar;521850;4093250;0
pinar;521950;4101150;0
pinar;522150;4104650;0
pinar;522150;4094950;0
pinar;522150;4085950;0
pinar;522250;4110150;0
pinar;522250;4109350;0
pinar;522250;4102950;0
pinar;522250;4085150;0
pinar;522350;4105450;0
pinar;522350;4093850;0
pinar;522350;4083950;0
pinar;522450;4104350;0
pinar;522550;4104650;0
pinar;522650;4100350;0
pinar;522650;4095950;0
pinar;522750;4113250;0
pinar;522750;4101250;0
pinar;522850;4121650;0
pinar;522950;4096850;0
pinar;522950;4085650;0
pinar;523050;4115050;0
pinar;523050;4095750;0
pinar;523150;4124750;0
pinar;523150;4116650;0
pinar;523250;4102250;0
pinar;523350;4123350;0
pinar;523350;4114750;0
pinar;523350;4114550;0
pinar;523350;4112250;0
pinar;523350;4106050;0
pinar;523450;4107750;0
pinar;523450;4099050;0
pinar;523450;4090050;0
pinar;523550;4119050;0
pinar;523550;4100450;0
pinar;523550;4087650;0
pinar;523650;4115150;0
pinar;523650;4091950;0
pinar;523750;4118150;0
pinar;523750;4117850;0
pinar;523750;4111850;0
pinar;523750;4086150;0
pinar;523850;4094750;0
pinar;523950;4096650;0
pinar;524050;4121950;0
pinar;524050;4114250;0
pinar;524050;4102650;0
pinar;524150;4098850;0
pinar;524250;4120550;0
pinar;524250;4114150;0
pinar;524250;4097850;0
pinar;524250;4091150;0
pinar;524350;4119450;0
pinar;524350;4116050;0
pinar;524350;4105850;0
pinar;524450;4096650;0
pinar;524650;4122950;0
pinar;524650;4092750;0
pinar;524750;4095950;0
pinar;524750;4087250;0
pinar;524850;4083650;0
pinar;524950;4094150;0
pinar;525150;4089050;0
pinar;525250;4122150;0
pinar;525250;4096650;0
pinar;525350;4122550;0
pinar;525350;4104150;0
pinar;525450;4106450;0
pinar;525450;4100650;0
pinar;525550;4109550;0
pinar;525550;4102450;0
pinar;525550;4097550;0
pinar;525550;4092350;0
pinar;525650;4122550;0
pinar;525650;4106550;0
pinar;525750;4103850;0
pinar;525750;4092750;0
pinar;525850;4113150;0
pinar;525850;4108150;0
pinar;525850;4104550;0
pinar;525850;4102950;0
pinar;525850;4098750;0
pinar;525950;4102750;0
pinar;525950;4089650;0
pinar;526050;4121650;0
pinar;526050;4112750;0
pinar;526050;4109250;0
pinar;526150;4118850;0
pinar;526150;4087150;0
pinar;526250;4124250;0
pinar;526250;4124050;0
pinar;526250;4088550;0
pinar;526350;4115050;0
pinar;526450;4124450;0
pinar;526450;4094050;0
pinar;526550;4114650;0
pinar;526550;4103850;0
pinar;526650;4102550;0
pinar;526650;4087950;0
pinar;526750;4108650;0
pinar;526750;4103650;0
pinar;526850;4108350;0
pinar;526850;4094750;0
pinar;526950;4103650;0
pinar;526950;4094450;0
pinar;527150;4121150;0
pinar;527150;4117850;0
pinar;527150;4115050;0
pinar;527150;4102850;0
pinar;527150;4101650;0
pinar;527250;4110250;0
pinar;527250;4086150;0
pinar;527350;4093150;0
pinar;527450;4107550;0
pinar;527450;4090250;0
pinar;527550;4124650;0
pinar;527550;4113050;0
pinar;527550;4105250;0
pinar;527650;4124350;0
pinar;527650;4119650;0
pinar;527650;4118550;0
pinar;527750;4121650;0
pinar;527750;4094850;0
pinar;527750;4092650;0
pinar;527850;4116850;0
pinar;527850;4110950;0
pinar;527950;4107950;0
pinar;527950;4096050;0
pinar;528050;4123750;0
pinar;528050;4109350;0
pinar;528150;4115550;0
pinar;528150;4088250;0
pinar;528250;4122150;0
pinar;528350;4091250;0
pinar;528450;4124450;0
pinar;528450;4103250;0
pinar;528450;4097950;0
pinar;528550;4122250;0
pinar;528550;4118050;0
pinar;528550;4110450;0
pinar;528550;4088450;0
pinar;528650;4114250;0
pinar;528650;4113450;0
pinar;528650;4112250;0
pinar;528650;4103150;0
pinar;528650;4084750;0
pinar;528750;4115750;0
pinar;528850;4114750;0
pinar;528850;4112150;0
pinar;528950;4124450;0
pinar;528950;4118150;0
pinar;528950;4108750;0
pinar;528950;4093750;0
pinar;528950;4089250;0
pinar;529050;4120650;0
pinar;529050;4118850;0
pinar;529050;4086750;0
pinar;529150;4092050;0
pinar;529350;4123450;0
pinar;529350;4090650;0
pinar;529450;4117350;0
pinar;529450;4105850;0
pinar;529450;4098350;0
pinar;529450;4083650;0
pinar;529650;4090050;0
pinar;529750;4124350;0
pinar;529750;4120250;0
pinar;529750;4098550;0
pinar;529750;4097550;0
pinar;529750;4084550;0
pinar;529850;4117050;0
pinar;529850;4116650;0
pinar;529950;4108650;0
pinar;529950;4085350;0
pinar;530050;4123550;0
pinar;530050;4118450;0
pinar;530050;4109550;0
pinar;530050;4101650;0
pinar;530150;4095150;0
pinar;530250;4113350;0
pinar;530250;4098650;0
pinar;530250;4094950;0
pinar;530350;4119250;0
pinar;530450;4106650;0
pinar;530450;4097050;0
pinar;530450;4095150;0
pinar;530550;4120250;0
pinar;530550;4089550;0
pinar;530550;4087450;0
pinar;530650;4097850;0
pinar;530850;4099650;0
pinar;530850;4098150;0
pinar;530850;4095750;0
pinar;530950;4124550;0
pinar;530950;4112550;0
pinar;530950;4098950;0
pinar;531150;4117350;0
pinar;531150;4110450;0
pinar;531150;4086750;0
pinar;531250;4101450;0
pinar;531250;4094350;0
pinar;531350;4108550;0
pinar;531350;4103050;0
pinar;531350;4086850;0
pinar;531550;4118050;0
pinar;531550;4093750;0
pinar;531550;4084550;0
pinar;531650;4117250;0
pinar;531650;4090850;0
pinar;531750;4084950;0
pinar;531950;4111150;0
pinar;531950;4099450;0
pinar;532050;4122050;0
pinar;532050;4110250;0
pinar;532250;4096150;0
pinar;532250;4089450;0
pinar;532350;4116650;0
pinar;532350;4090950;0
pinar;532350;4089650;0
pinar;532450;4119750;0
pinar;532450;4114950;0
pinar;532550;4112550;0
pinar;532550;4101750;0
pinar;532650;4120150;0
pinar;532650;4103650;0
pinar;532750;4121850;0
pinar;532850;4111150;0
pinar;532950;4110150;0
pinar;532950;4090850;0
pinar;533050;4085550;0
pinar;533150;4120350;0
pinar;533150;4112450;0
pinar;533250;4122350;0
pinar;533250;4107050;0
pinar;533350;4114750;0
pinar;533350;4111650;0
pinar;533450;4124150;0
pinar;533450;4118650;0
pinar;533550;4107350;0
pinar;533550;4106150;0
pinar;533550;4096050;0
pinar;533550;4093950;0
pinar;533550;4090050;0
pinar;533650;4123150;0
pinar;533650;4115950;0
pinar;533650;4102150;0
pinar;533750;4116350;0
pinar;533750;4083850;0
pinar;533850;4124750;0
pinar;533850;4118350;0
pinar;533850;4109550;0
pinar;533850;4093950;0
pinar;533850;4090750;0
pinar;533950;4122550;0
pinar;534050;4123550;0
pinar;534050;4115550;0
pinar;534050;4108750;0
pinar;534050;4101150;0
pinar;534050;4098550;0
pinar;534050;4096250;0
pinar;534150;4119650;0
pinar;534150;4094050;0
pinar;534150;4086450;0
pinar;534250;4085850;0
pinar;534350;4118450;0
pinar;534350;4117650;0
pinar;534350;4097350;0
pinar;534350;4092650;0
pinar;534350;4086350;0
