y;x
50.7;3.64
23.95;120.9
47.266;5.4584
58.36835;6.1508
-43.69835;176.58351
38.1;-2.1
40.48176;-0.22766
53.0543;7.15464
58.42233;8.79028
49.67686;8.62059
-34.83905;138.73817
51.93076;-8.57497
50.781;2.745
61.54414;5.76869
47.7684;-0.31316
46.8646;5.38368
54.94521;-4.88881
51.25674;0.9383
53.2649;-3.27454
52.53813;-0.15674
56.74751;-4.69856
54.34154;-3.46146
56.08995;-5.77815
53.26664;-6.20973
47.0411;3.93268
40.14382;-1.41523
57.08585;-5.56435
42.17;1.78
40.09;-4.75
45.02;-5.91
41.09;-3.71
42.52;0.8
48.61303;-3.58688
46.09167;2.15871
54.16;10.75
53.26;11.58
51.76;9.58
51.44869;4.43374
46.45653;-1.49749
49.083;-122.633
42.1;-7.1
41.1;-7.1
39.1;-4.1
40.1;0.9
57.41218;-6.58013
39.81;2.8
53.33266;-4.6284
52.95889;1.2014
48.49897;-122.64348
47.17;-123.11167
51.18267;-4.21798
57.57529;-3.58867
53.36;8.25
43.05;0.29
42.79;-4.71
55.56131;14.28625
51.0259;4.64694
47.0479;2.83461
47.6918;5.4628
41.63;-8.27
42.42;-6.44
42.7;-7.29
-41.13831;175.0908
41.1;-0.1
58.37293;-4.30846
56.67508;-3.71382
46.40887;-123.8904
47.66;13.08
53.06;10.42
52.46;13.42
53.36;12.58
53.55967;-9.93013
41.7941;2.9759
46.6373;0.93422
52.58403;-9.43181
63.05967;7.70838
46.79996;-1.92006
39.94715;-0.48344
51.06908;3.66277
55.40814;12.86254
55.07419;12.09713
47.50064;9.71921
53.90317;-8.53255
42.61;1.29
49.55;2.03
36.11;-5.66
47.83775;-0.67741
24.13333;121.28333
51.31972;11.89389
50.01;4.641
47.1687;0.07527
60.67017;5.00775
51.66;8.92
52.46;8.58
49.26;6.75
53.18264;-7.17722
51.51694;48.76333
48.29134;-0.57412
49.61591;-1.35881
17.17;-5.06
43.07;-8.14
37.94;-2.88
52.62023;6.37889
58.18789;8.35474
-41.11802;173.56337
40.1;-3.1
52.86;10.08
47.56;10.08
47.76;7.58
56.23317;-3.04865
55.58084;9.05982
40.73;-3.82
35.35;-5.59
-43.6152;172.63453
49.46;7.92
50.56;9.75
49.46;7.25
52.88678;-4.45267
61.92378;5.59589
41.1;-1.1
53.3485;11.9152
51.8816;-5.12424
61.07807;4.87414
55.51851;-1.76241
56.66738;-4.20311
56.07427;-6.25905
49.34833;-123.20333
53.35477;-0.72278
42.06;-6.7
53.56;9.92
39.9184;-123.9424
57.9455;11.6177
59.30209;5.22191
37.06239;-3.01251
36.1;-5.1
43.43;-8.01
54.46;9.08
47.23333;-122.48333
56.10375;-5.29679
50.66304;-1.50474
55.39765;-4.76376
53.80391;-9.59394
53.72462;-8.07576
40.11667;22.48333
54.99751;15.01246
41.1;-6.1
51.91389;5.38858
42.0078;-124.212
57.04015;-3.2361
57.80782;-5.45093
51.46986;-9.36734
51.2799;-0.20756
52.8998;-0.29013
-42.81355;173.27501
40.28;-8.41
42.45;-9.36
-37.52232;145.67523
49;-123
48.3349;3.50388
42.619;-2.726
47.9382;-4.30955
53.78828;7.89883
52.80835;-8.01556
39.50616;-0.96461
59.17798;6.08525
56.868;16.6359
49.06;8.08
54.60767;-6.06522
-37.96;145.55
48;-123
52.46651;-7.92642
46.09388;2.54699
38.75;-9.46
40.5354;-0.615
46.94808;-123.62686
40.1;-5.1
39.1;-1.1
45.57;-122.725
55.15305;-6.50961
62.25081;5.97526
37.1;-8.1
53.80583;-6.55781
56.38492;-4.83489
47.8588;1.88561
47.3046;4.50232
47.91667;6.65
45.71698;1.00727
55.69187;12.23198
55.53335;8.34353
59.04503;11.03847
-44.10751;170.82007
35.1;-5.1
39.1;-0.1
43.13407;-4.73909
40.8919;-124.1438
47.17567;8.08748
55.24;-0.50576
53.86;11.92
43.08;-8.63
37.31;-8.66
42.62;-1.53
48.74857;-0.33315
-34.59459;150.59787
43.19;-8.9754
53.6485;11.4153
40.95;24.1
57.49542;-1.91657
56.68085;-3.22431
42;-9
34.92;-4.59
49.86;7.92
57.74173;10.63436
54.18486;-8.93016
58.11181;-3.78223
54.46;9.42
53.96;9.25
50.46;6.58
48.86;9.25
50.26;7.58
45.09628;1.66514
58.86105;9.38859
55.63154;-6.05182
53.61122;0.19207
39.45;-5.32
57.2511;16.9961
50.36;11.25
44.025;-123.09667
56.82973;-5.0324
44.585;-123.29
48.4665;2.8015
37.1;-2.1
40.1;-4.1
60.63689;5.47979
54.46;13.42
52.86;11.58
50.16;8.42
55.24344;-3.17975
53.48001;6.16569
42.95333;-124.43833
56.31795;-3.53607
55.24771;-6.97786
55.20101;11.42828
43.3;-1.34
43.82487;5.38791
38;-122
42.72;-8.26
54.52717;-1.15007
53.46672;-9.25052
47.79093;-3.75291
57.6811;11.9567
59.01753;-3.13209
38.8908;-77.0264
50.76968;3.29869
53.4088;5.34962
50.96;14.08
-39.76492;176.03352
51.25055;6.3949
38.71;-0.31
56.7134;11.53616
57.20035;-7.38272
62.36688;5.48296
-41.65511;172.90044
57.67486;-2.25152
56.1715;15.6309
45.86;4.15
40.89;0.5
46;25
57.56202;-4.42411
51.36;9.42
51.56;8.58
48.1979;4.77995
56.08052;10.22694
-42.29895;171.61312
52.86;12.08
48.43333;-123.45333
56.04037;12.0757
38.1319;-122.89032
50.92035;-0.22142
50.96;8.42
48.59306;-123.03194
36;-3
63.43963;7.86947
49.16;11.42
46.35167;-122.90333
53.04581;4.83214
53.80701;-2.98717
50.76667;-128.31667
51.46403;-9.79893
48.37946;-2.8802
0;-99
49.46583;9.05861
44.733;-75.767
54.95193;-4.43862
45.73311;2.42135
47.02846;-0.62224
63.55093;8.58651
50.48317;-2.49338
49.16;-123.89167
53.76;7.42
42.41667;6.46667
49.96;9.58
7.04913;-72.9345
47.95333;-124.385
49.664;5.359
43.51666;11.48333
45.7;-123.93333
50.96;10.58
38.1;-9.1
57.6101;18.2939
49.06;7.58
48.06;8.42
48.06;9.08
54.3025;10.33453
51.46;6.75
42.55672;-5.61882
51.56;14.58
49.68451;-1.91958
51.17375;-4.64682
51.52;10.8
45.58833;-122.17667
59.07567;10.39655
43.42;1.27
40.28;-7.94
41.53;-1.08
39.1;-6.1
52.46;7.25
51.96;9.92
52.16;10.75
49.1775;-122.01306
53.16;12.92
59.37004;18.0471
57.7598;16.6853
47.6877;14.1228
41.93;14.02
53.86;12.92
57.94943;-6.64854
49.97;5.83
51.62817;7.63499
43.68;-6.27
36.37;-6
49.86;9.08
59.0404;16.4857
59.21149;6.42862
-35.59883;138.30367
48.06;8.08
62.43788;6.4226
53.61987;-6.11069
48.16;10.58
43.89;-3.12
36.49;-4.89
42.17667;-122.71833
51.1322;2.76168
39.1;-7.1
59.2206;17.2298
43.006;-3.055
38.7;22.16667
54.07372;-0.70081
50.56;12.25
39.1;-2.1
49.83333;-125.08333
49.08223;-1.17683
42.09;-9.48
58.75286;7.51043
55.4057;10.18514
-40.68367;175.31323
40.733;-2.07
48.81416;-3.20246
47.76;11.42
51.44077;5.13478
53.01464;-8.78966
-45.88322;170.48319
53.08886;-6.73118
56.36766;9.30901
53.66;6.92
54.06;13.75
52.06;8.92
50.27;18.67
56.2155;8.41245
47.6;13.5833
47.822;1.50835
49.49926;11.7391
52.26495;-10.27071
41.25;0.73
47.81331;-3.35353
49.54;-0.92
44.39167;-122.51
46.81611;-1.52736
50.26;7.92
22.08528;121.60333
57.6907;14.0337
35.03047;135.78436
40.3427;8.905
42.6533;12.4894
50.92;11
37.59465;-6.55759
49.06;12.08
47.1661;2.43845
38.96894;-76.48522
42.44;-2.14
51.84972;12.44972
50.359;3.758
53.32955;-8.32412
53.97658;-10.05787
40.66667;24.7
51.92741;4.93804
51.15047;14.99611
37.71927;-122.42185
61.91214;5.97147
-42.50763;172.82352
59.69402;10.6449
42.17;-7.54
38.1;-0.1
46.725;-122.97667
57.12981;9.38359
53.96;10.25
51.05444;13.73917
56.42528;12.63335
61.51177;5.42822
46.66825;11.16423
43.71;-3.49
51.06;13.08
49;-121
50.58167;-126.92667
37.1;-7.7
39.78333;21.21667
47.15939;-1.95294
52.36;11.58
-33.16252;149.6857
50.02338;-3.60561
44.75513;-122.38754
49.26;10.25
52.96;7.92
41.1265;-81.52033
59.5178;6.78933
-43.11851;172.73338
-43.85068;171.70018
51.76;11.25
-35.2;149.1
40.96;-5.65
57.05395;-6.53585
37.84;-4.82
47.86;12.58
60.22222;5.01543
40.25;24.21667
62.41526;11.40967
-43.94119;171.26151
68.22933;14.55304
41.3698;-1.4815
48.2514;3.15957
54.69895;-3.62949
31.21;-7.84
44.7;-123.65
48.244;16.291
57.106;12.25039
-42.41648;173.55279
57.39054;10.44258
48.68433;10.8193
42.522;-1.083
20.8;-156.26667
46.76667;-71.25
42.89;-7.65
40.5;-7.2
53.6485;14.0816
38.52;-14.73
37.0131;-122.0726
34;-118
49.49;6
47.46;10.42
55.86147;10.63489
47.41124;-2.37493
41.68944;-70.15694
-41.75419;171.60122
44.0631;-124.1167
-42.71915;170.96788
46.58662;-0.33136
37.81;-3.51
-46.20695;168.44007
-37.83085;0.00033
42.95;-0.18
